index,timestamp
0,6790.0777733840005
1,6790.177773384
2,6790.277773384
3,6790.377773384
4,6790.477773384
5,6790.5777733840005
6,6790.677773384
7,6790.777773384
8,6790.877773384
9,6790.977773384
10,6791.0777733840005
11,6791.177773384
12,6791.277773384
13,6791.377773384
14,6791.477773384
15,6791.5777733840005
16,6791.677773384
17,6791.777773384
18,6791.877773384
19,6791.977773384
20,6792.0777733840005
21,6792.177773384
22,6792.277773384
23,6792.377773384
24,6792.477773384
25,6792.5777733840005
26,6792.677773384
27,6792.777773384
28,6792.877773384
29,6792.977773384
30,6793.0777733840005
31,6793.177773384
32,6793.277773384
33,6793.377773384
34,6793.477773384
35,6793.5777733840005
36,6793.677773384
37,6793.777773384
38,6793.877773384
39,6793.977773384
40,6794.0777733840005
41,6794.177773384
42,6794.277773384
43,6794.377773384
44,6794.477773384
45,6794.5777733840005
46,6794.677773384
47,6794.777773384
48,6794.877773384
49,6794.977773384
50,6795.0777733840005
51,6795.177773384
52,6795.277773384
53,6795.377773384
54,6795.477773384
55,6795.5777733840005
56,6795.677773384
57,6795.777773384
58,6795.877773384
59,6795.977773384
60,6796.0777733840005
61,6796.177773384
62,6796.277773384
63,6796.377773384
64,6796.477773384
65,6796.5777733840005
66,6796.677773384
67,6796.777773384
68,6796.877773384
69,6796.977773384
70,6797.0777733840005
71,6797.177773384
72,6797.277773384
73,6797.377773384
74,6797.477773384
75,6797.5777733840005
76,6797.677773384
77,6797.777773384
78,6797.877773384
79,6797.977773384
80,6798.0777733840005
81,6798.177773384
82,6798.277773384
83,6798.377773384
84,6798.477773384
85,6798.5777733840005
86,6798.677773384
87,6798.777773384
88,6798.877773384
89,6798.977773384
90,6799.0777733840005
91,6799.177773384
92,6799.277773384
93,6799.377773384
94,6799.477773384
95,6799.5777733840005
96,6799.677773384
97,6799.777773384
98,6799.877773384
99,6799.977773384
100,6800.0777733840005
101,6800.177773384
102,6800.277773384
103,6800.377773384
104,6800.477773384
105,6800.5777733840005
106,6800.677773384
107,6800.777773384
108,6800.877773384
109,6800.977773384
110,6801.0777733840005
111,6801.177773384
112,6801.277773384
113,6801.377773384
114,6801.477773384
115,6801.5777733840005
116,6801.677773384
117,6801.777773384
118,6801.877773384
119,6801.977773384
120,6802.0777733840005
121,6802.177773384
122,6802.277773384
123,6802.377773384
124,6802.477773384
125,6802.5777733840005
126,6802.677773384
127,6802.777773384
128,6802.877773384
129,6802.977773384
130,6803.0777733840005
131,6803.177773384
132,6803.277773384
133,6803.377773384
134,6803.477773384
135,6803.5777733840005
136,6803.677773384
137,6803.777773384
138,6803.877773384
139,6803.977773384
140,6804.0777733840005
141,6804.177773384
142,6804.277773384
143,6804.377773384
144,6804.477773384
145,6804.5777733840005
146,6804.677773384
147,6804.777773384
148,6804.877773384
149,6804.977773384
150,6805.0777733840005
151,6805.177773384
152,6805.277773384
153,6805.377773384
154,6805.477773384
155,6805.5777733840005
156,6805.677773384
157,6805.777773384
158,6805.877773384
159,6805.977773384
160,6806.0777733840005
161,6806.177773384
162,6806.277773384
