index,align_timestamp,robot_timestamp,capture_time
212,5488.17646017,5488.17471569,5474203.0
213,5488.210046432,5488.205475918,5474237.0
214,5488.242430433,5488.240847296,5474270.0
215,5488.276648562,5488.276462572,5474303.0
216,5488.310998079,5488.307254429,5474336.0
217,5488.341927504,5488.337301907,5474370.0
218,5488.375633511,5488.372929236,5474403.0
219,5488.408644591,5488.403705754,5474436.0
220,5488.441710444,5488.439156472,5474469.0
221,5488.475787177,5488.474710623,5474503.0
222,5488.511111326,5488.51026776,5474536.0
223,5488.541345765,5488.540881412,5474569.0
224,5488.574640078,5488.571143453,5474602.0
225,5488.607989845,5488.606757417,5474636.0
226,5488.641064013,5488.637137079,5474669.0
227,5488.674374216,5488.672672706,5474702.0
228,5488.70843556,5488.708396216,5474735.0
229,5488.741306697,5488.739013515,5474768.0
230,5488.774334939,5488.769433513,5474802.0
231,5488.807436489,5488.804967246,5474835.0
232,5488.840672993,5488.840465813,5474868.0
233,5488.874736401,5488.870701875,5474901.0
234,5488.907159646,5488.90694372,5474935.0
235,5488.940151269,5488.937246317,5474968.0
236,5488.974122635,5488.972771454,5475001.0
237,5489.006948937,5489.003511714,5475034.0
238,5489.039941853,5489.039023546,5475068.0
239,5489.073696902,5489.06986151,5475101.0
240,5489.107657788,5489.105295506,5475134.0
241,5489.141944997,5489.140755601,5475167.0
242,5489.172780656,5489.171161722,5475201.0
243,5489.206520256,5489.201595927,5475234.0
244,5489.23939506,5489.237263682,5475267.0
245,5489.272514323,5489.26765172,5475300.0
246,5489.307912562,5489.303294498,5475333.0
247,5489.3406674,5489.338921206,5475367.0
248,5489.372186304,5489.369521253,5475400.0
249,5489.407203596,5489.405264881,5475433.0
250,5489.440838359,5489.440611432,5475466.0
251,5489.471874395,5489.471023445,5475500.0
252,5489.505407096,5489.501507964,5475533.0
253,5489.538681,5489.537308259,5475566.0
254,5489.57161269,5489.567684604,5475599.0
255,5489.605134571,5489.603302866,5475633.0
256,5489.638473106,5489.633915597,5475666.0
257,5489.671307774,5489.669700112,5475699.0
258,5489.704874279,5489.700108107,5475732.0
259,5489.737830435,5489.735873406,5475766.0
260,5489.772398853,5489.771685973,5475799.0
261,5489.8053602,5489.801899693,5475832.0
262,5489.838241115,5489.837570805,5475865.0
263,5489.870779396,5489.867947952,5475898.0
264,5489.904938344,5489.904498156,5475932.0
265,5489.938215224,5489.935127909,5475965.0
266,5489.970944083,5489.970558899,5475998.0
267,5490.004521969,5490.001087852,5476031.0
268,5490.036961073,5490.036451936,5476065.0
269,5490.070565769,5490.066890739,5476098.0
270,5490.104334163,5490.102385369,5476131.0
271,5490.136617004,5490.133214436,5476164.0
272,5490.169827799,5490.168693035,5476198.0
273,5490.203292953,5490.199123723,5476231.0
274,5490.237537351,5490.235420932,5476264.0
275,5490.270173717,5490.265720193,5476297.0
276,5490.304141766,5490.301194114,5476331.0
277,5490.337691258,5490.336667614,5476364.0
278,5490.36925643,5490.367403325,5476397.0
279,5490.402558727,5490.397649727,5476430.0
280,5490.436849744,5490.433477373,5476463.0
281,5490.470785733,5490.46882173,5476497.0
282,5490.503338421,5490.499321778,5476530.0
283,5490.536010583,5490.535023647,5476563.0
284,5490.570470537,5490.565436091,5476596.0
285,5490.602622171,5490.600894082,5476630.0
286,5490.637704165,5490.636483179,5476663.0
287,5490.668688855,5490.664823016,5476696.0
288,5490.702656974,5490.7001979,5476729.0
289,5490.734938152,5490.730795462,5476763.0
290,5490.768272239,5490.766126985,5476796.0
291,5490.80131577,5490.796685423,5476829.0
292,5490.835020885,5490.832342258,5476862.0
293,5490.867974997,5490.867699099,5476896.0
294,5490.901206903,5490.89809437,5476929.0
295,5490.934444839,5490.934061989,5476962.0
296,5490.967400935,5490.964490443,5476995.0
297,5491.000742587,5491.000094308,5477028.0
298,5491.034646566,5491.030693262,5477062.0
299,5491.067131486,5491.065964362,5477095.0
300,5491.100427322,5491.096748434,5477128.0
301,5491.13363416,5491.132037097,5477161.0
302,5491.166757561,5491.162689822,5477195.0
303,5491.200154316,5491.198031264,5477228.0
304,5491.233431526,5491.228777585,5477261.0
305,5491.266532545,5491.264401408,5477294.0
306,5491.301002568,5491.300148833,5477328.0
307,5491.333023166,5491.33041417,5477361.0
308,5491.366217751,5491.365857623,5477394.0
309,5491.399485072,5491.396304392,5477427.0
310,5491.432718681,5491.431814721,5477460.0
311,5491.466361729,5491.462238466,5477494.0
312,5491.501287198,5491.497881605,5477527.0
313,5491.533435676,5491.529829987,5477560.0
314,5491.56693796,5491.565465701,5477593.0
315,5491.600602338,5491.595777396,5477627.0
316,5491.6323222,5491.631520152,5477660.0
317,5491.666120741,5491.661864107,5477693.0
318,5491.700619668,5491.697739713,5477726.0
319,5491.734398532,5491.73338182,5477760.0
320,5491.765429268,5491.76370714,5477793.0
321,5491.798615156,5491.794364324,5477826.0
322,5491.831565953,5491.829841691,5477859.0
323,5491.864693422,5491.860329236,5477893.0
324,5491.897678332,5491.895815269,5477926.0
325,5491.931271898,5491.926296993,5477959.0
326,5491.964489716,5491.961807643,5477992.0
327,5491.997914153,5491.997416708,5478026.0
328,5492.030980828,5492.027738782,5478059.0
329,5492.064149785,5492.063478232,5478092.0
330,5492.097386098,5492.094047821,5478125.0
331,5492.130684438,5492.129654842,5478158.0
332,5492.163833097,5492.160079529,5478192.0
333,5492.197141355,5492.195561074,5478225.0
334,5492.2308304,5492.226129872,5478258.0
335,5492.263507231,5492.261726894,5478291.0
336,5492.296824046,5492.292173902,5478325.0
337,5492.330187128,5492.327590215,5478358.0
338,5492.363232222,5492.35821633,5478391.0
339,5492.396723304,5492.3938011,5478424.0
340,5492.43016852,5492.42982822,5478458.0
341,5492.463291501,5492.46004167,5478491.0
342,5492.496297441,5492.495480124,5478524.0
343,5492.529509929,5492.525870196,5478557.0
344,5492.56311694,5492.561540285,5478591.0
345,5492.59641015,5492.591869222,5478624.0
346,5492.630364103,5492.62735758,5478657.0
347,5492.664089045,5492.663046835,5478690.0
348,5492.695654888,5492.693510065,5478723.0
349,5492.7292256,5492.724873356,5478757.0
350,5492.763219257,5492.760174482,5478790.0
351,5492.796605242,5492.795706512,5478823.0
352,5492.829802221,5492.82655172,5478856.0
353,5492.863726839,5492.862161636,5478890.0
354,5492.895450097,5492.892637309,5478923.0
355,5492.928748788,5492.92821277,5478956.0
356,5492.962707329,5492.958720794,5478989.0
357,5492.996514697,5492.994212177,5479023.0
358,5493.028903356,5493.024747502,5479056.0
359,5493.061607108,5493.060251249,5479089.0
360,5493.095614181,5493.090847558,5479122.0
361,5493.129892493,5493.128431807,5479156.0
362,5493.16088076,5493.15845539,5479189.0
363,5493.194127172,5493.194121622,5479222.0
364,5493.229473683,5493.224604739,5479255.0
365,5493.261421364,5493.26025464,5479288.0
366,5493.295321786,5493.290483038,5479322.0
367,5493.329018736,5493.32606415,5479355.0
368,5493.360306796,5493.356442239,5479388.0
369,5493.394081842,5493.391959201,5479421.0
370,5493.427951817,5493.427771087,5479455.0
371,5493.461753724,5493.458017769,5479488.0
372,5493.493538838,5493.493499394,5479521.0
373,5493.526482121,5493.526275633,5479554.0
374,5493.560406839,5493.556735506,5479588.0
375,5493.592996446,5493.592265171,5479621.0
376,5493.62831267,5493.627820395,5479654.0
377,5493.659756934,5493.658335171,5479687.0
378,5493.692699676,5493.688833175,5479721.0
379,5493.72633557,5493.724477356,5479754.0
380,5493.759070571,5493.754842571,5479787.0
381,5493.79260773,5493.790316973,5479820.0
382,5493.828244657,5493.826923543,5479853.0
383,5493.859245718,5493.857112918,5479887.0
384,5493.894590105,5493.892578913,5479920.0
385,5493.92609341,5493.923531122,5479953.0
386,5493.960848108,5493.958838109,5479986.0
387,5493.993336115,5493.989335783,5480020.0
388,5494.027156516,5494.024817388,5480053.0
389,5494.058948794,5494.056847373,5480086.0
390,5494.092583828,5494.088353794,5480119.0
391,5494.125834308,5494.124631927,5480153.0
392,5494.159762913,5494.154848061,5480186.0
393,5494.19159207,5494.18720978,5480219.0
394,5494.226649748,5494.222790873,5480252.0
395,5494.257654416,5494.253250555,5480286.0
396,5494.291267878,5494.28902427,5480319.0
397,5494.324573081,5494.319629967,5480352.0
398,5494.358465909,5494.355345141,5480385.0
399,5494.392460638,5494.39073827,5480418.0
400,5494.423767073,5494.421269677,5480452.0
401,5494.45760608,5494.452655621,5480485.0
402,5494.490381306,5494.488193873,5480518.0
403,5494.524072966,5494.523930237,5480551.0
404,5494.556837302,5494.554363129,5480585.0
405,5494.590213378,5494.585407702,5480618.0
406,5494.624038468,5494.620866023,5480651.0
407,5494.656708056,5494.656587149,5480684.0
408,5494.689943057,5494.686997899,5480718.0
409,5494.72317376,5494.722682306,5480751.0
410,5494.756250223,5494.753042551,5480784.0
411,5494.789365288,5494.7885048,5480817.0
412,5494.822652157,5494.819150072,5480851.0
413,5494.856635304,5494.854700436,5480884.0
414,5494.891348995,5494.890199254,5480917.0
415,5494.922269324,5494.920878599,5480950.0
416,5494.957651192,5494.956284843,5480983.0
417,5494.989458368,5494.98894907,5481017.0
418,5495.023947096,5495.019575456,5481050.0
419,5495.056028699,5495.054898243,5481083.0
420,5495.090609059,5495.085528767,5481116.0
421,5495.121710178,5495.120964025,5481150.0
422,5495.155412708,5495.151397718,5481183.0
423,5495.188289645,5495.187130967,5481216.0
424,5495.221575051,5495.217456738,5481249.0
425,5495.255264196,5495.255015027,5481283.0
426,5495.287780385,5495.285308327,5481316.0
427,5495.321242012,5495.316781455,5481349.0
428,5495.354306142,5495.352059388,5481382.0
429,5495.387693239,5495.387301823,5481415.0
430,5495.421893304,5495.418149836,5481449.0
431,5495.453362134,5495.44861052,5481482.0
432,5495.486624186,5495.484106272,5481515.0
433,5495.520099729,5495.519763688,5481548.0
434,5495.553052951,5495.550211197,5481582.0
435,5495.586410292,5495.585657486,5481615.0
436,5495.619961517,5495.616300093,5481648.0
437,5495.652769535,5495.651920849,5481681.0
438,5495.693478209,5495.693034585,5481715.0
439,5495.719482434,5495.718844033,5481748.0
440,5495.75260875,5495.749089794,5481781.0
441,5495.786573493,5495.784653133,5481814.0
442,5495.820613227,5495.810281852,5481848.0
443,5495.853419753,5495.849108777,5481881.0
444,5495.886104639,5495.884293404,5481914.0
445,5495.9186484,5495.915086683,5481947.0
446,5495.951811837,5495.950370266,5481980.0
447,5495.985097753,5495.980641194,5482014.0
448,5496.018457729,5496.016265848,5482047.0
449,5496.051548239,5496.046755848,5482080.0
450,5496.08513453,5496.082194482,5482113.0
451,5496.118591388,5496.118010045,5482147.0
452,5496.151618468,5496.14850302,5482180.0
453,5496.184880821,5496.184424212,5482213.0
454,5496.227973467,5496.224714489,5482246.0
455,5496.257799658,5496.255242219,5482280.0
456,5496.284260241,5496.280523655,5482313.0
457,5496.317473792,5496.316166193,5482346.0
458,5496.35063318,5496.346563709,5482379.0
459,5496.383841551,5496.38208603,5482412.0
460,5496.417265838,5496.412747833,5482446.0
461,5496.450317745,5496.448539792,5482479.0
462,5496.483550862,5496.479247831,5482512.0
463,5496.516780954,5496.514807032,5482545.0
464,5496.549980618,5496.545261044,5482579.0
465,5496.583240596,5496.580970448,5482612.0
466,5496.616629366,5496.616353828,5482645.0
467,5496.650544276,5496.646986586,5482678.0
468,5496.684965026,5496.682287121,5482712.0
469,5496.71628707,5496.712976275,5482745.0
470,5496.750022111,5496.748587414,5482778.0
471,5496.782645252,5496.779149298,5482811.0
472,5496.815948301,5496.81467169,5482845.0
473,5496.849157022,5496.845236651,5482878.0
474,5496.88297514,5496.880739796,5482911.0
475,5496.915792936,5496.911213495,5482944.0
476,5496.948811189,5496.946634206,5482977.0
477,5496.982374878,5496.982142602,5483011.0
478,5497.015664272,5497.01272762,5483044.0
479,5497.048464625,5497.048285508,5483077.0
480,5497.082075874,5497.079076173,5483110.0
481,5497.115060905,5497.110293881,5483144.0
482,5497.148164458,5497.145710995,5483177.0
483,5497.181402876,5497.181182822,5483210.0
484,5497.215045653,5497.211574186,5483243.0
485,5497.254779684,5497.252617288,5483277.0
486,5497.281183821,5497.277744374,5483310.0
487,5497.314489004,5497.313347768,5483343.0
488,5497.348202344,5497.344107285,5483376.0
489,5497.381853247,5497.379792473,5483410.0
490,5497.414496215,5497.410264118,5483443.0
491,5497.447385256,5497.445808851,5483476.0
492,5497.480650864,5497.476224581,5483509.0
493,5497.513823067,5497.511791677,5483543.0
494,5497.547040525,5497.542177741,5483576.0
495,5497.580344365,5497.577791385,5483609.0
496,5497.613662182,5497.613556804,5483642.0
497,5497.646820589,5497.645125071,5483675.0
498,5497.687673123,5497.685726613,5483709.0
499,5497.713337218,5497.711174552,5483742.0
500,5497.746494994,5497.741694498,5483775.0
501,5497.779715438,5497.777076546,5483808.0
502,5497.812973712,5497.812936602,5483842.0
503,5497.846110298,5497.843349467,5483875.0
504,5497.888572769,5497.884200779,5483908.0
505,5497.91357486,5497.910028482,5483941.0
506,5497.946269084,5497.945547347,5483975.0
507,5497.988737587,5497.985914318,5484008.0
508,5498.022695817,5498.02149004,5484041.0
509,5498.058365636,5498.057040625,5484074.0
510,5498.090219751,5498.087487614,5484108.0
511,5498.12198059,5498.117978144,5484141.0
512,5498.158601688,5498.158567333,5484174.0
513,5498.188329574,5498.184816329,5484207.0
514,5498.222248772,5498.220400937,5484241.0
515,5498.252190741,5498.251005733,5484274.0
516,5498.288847365,5498.286342816,5484307.0
517,5498.321603776,5498.316911003,5484340.0
518,5498.352442892,5498.347310222,5484373.0
519,5498.387834468,5498.384663466,5484407.0
520,5498.421601269,5498.4209475,5484440.0
521,5498.45319275,5498.451379951,5484473.0
522,5498.479954129,5498.476664343,5484506.0
523,5498.510873656,5498.507121501,5484540.0
524,5498.544272625,5498.542952543,5484573.0
525,5498.577368204,5498.573279266,5484606.0
526,5498.611755912,5498.608860097,5484639.0
527,5498.653890336,5498.649500462,5484673.0
528,5498.684155052,5498.679971697,5484706.0
529,5498.710735581,5498.710712528,5484739.0
530,5498.743739187,5498.741057585,5484772.0
531,5498.776993314,5498.776668934,5484806.0
532,5498.810171338,5498.807173972,5484839.0
533,5498.854140281,5498.85271413,5484872.0
534,5498.879770914,5498.878456623,5484905.0
535,5498.915101004,5498.914297884,5484938.0
536,5498.953760555,5498.949827049,5484972.0
537,5498.9790307,5498.975480865,5485005.0
538,5499.012342605,5499.0108718,5485038.0
539,5499.045366359,5499.041364604,5485071.0
540,5499.076783161,5499.071914437,5485105.0
541,5499.111587473,5499.107373399,5485138.0
542,5499.144280805,5499.143282097,5485171.0
543,5499.175908193,5499.173682368,5485204.0
544,5499.209482372,5499.204294658,5485238.0
545,5499.242183369,5499.240022636,5485271.0
546,5499.275517957,5499.275443838,5485304.0
547,5499.309760322,5499.305806147,5485337.0
548,5499.342473672,5499.341304834,5485371.0
549,5499.375603175,5499.371935709,5485404.0
550,5499.418484223,5499.417483131,5485437.0
551,5499.454683628,5499.454604188,5485470.0
552,5499.484299664,5499.479984841,5485503.0
553,5499.508078865,5499.505430346,5485537.0
554,5499.541391522,5499.540951756,5485570.0
555,5499.5745662,5499.571423761,5485603.0
556,5499.607754523,5499.606894346,5485636.0
557,5499.64085972,5499.637389565,5485670.0
558,5499.674225407,5499.673003639,5485703.0
559,5499.708204567,5499.70391975,5485736.0
560,5499.740729342,5499.739355559,5485769.0
561,5499.774108574,5499.769775056,5485803.0
562,5499.807342824,5499.805519916,5485836.0
563,5499.840252343,5499.835914036,5485869.0
564,5499.88229796,5499.881404681,5485902.0
565,5499.90704977,5499.906904988,5485936.0
566,5499.94021472,5499.937281424,5485969.0
567,5499.973244374,5499.972892904,5486002.0
568,5500.007186214,5500.003398633,5486035.0
569,5500.040389826,5500.038935161,5486069.0
570,5500.074342627,5500.069474614,5486102.0
571,5500.107761183,5500.105312849,5486135.0
572,5500.139757755,5500.135865036,5486168.0
573,5500.172622791,5500.171300354,5486201.0
574,5500.214395084,5500.211727168,5486235.0
575,5500.239427351,5500.23737362,5486268.0
576,5500.272309269,5500.267519953,5486301.0
577,5500.305978736,5500.303256167,5486334.0
578,5500.338883146,5500.338839063,5486368.0
579,5500.372247269,5500.369661738,5486401.0
580,5500.410294479,5500.405596625,5486434.0
581,5500.439031923,5500.436026512,5486467.0
582,5500.471744712,5500.471633082,5486501.0
583,5500.505333308,5500.501956318,5486534.0
584,5500.53841475,5500.537606089,5486567.0
585,5500.57212275,5500.568105727,5486600.0
586,5500.605074168,5500.604122208,5486634.0
587,5500.639052697,5500.634473477,5486667.0
588,5500.68143658,5500.680042669,5486700.0
589,5500.711259115,5500.71058094,5486733.0
590,5500.737617115,5500.735960871,5486767.0
591,5500.770833932,5500.766363436,5486800.0
592,5500.811856996,5500.806930633,5486833.0
593,5500.837400625,5500.832418448,5486866.0
594,5500.871051959,5500.867988128,5486899.0
