index,timestamp,,,
105,1749820272.71565,1749820272.71565,0,0.0323200225830078
106,1749820272.74889,1749820272.74889,0,0.0332398414611816
107,1749820272.78232,1749820272.78232,0,0.0334300994873047
108,1749820272.81626,1749820272.81626,0,0.0339400768280029
109,1749820272.84863,1749820272.84863,0,0.03236985206604
110,1749820272.88225,1749820272.88225,0,0.0336201190948486
111,1749820272.915,1749820272.915,0,0.0327498912811279
112,1749820272.94831,1749820272.94831,0,0.0333099365234375
113,1749820272.98166,1749820272.98166,0,0.0333499908447266
114,1749820273.01466,1749820273.01466,0,0.0329999923706055
115,1749820273.04786,1749820273.04786,0,0.0332000255584717
116,1749820273.08124,1749820273.08124,0,0.0333800315856934
117,1749820273.11427,1749820273.11427,0,0.0330300331115723
118,1749820273.14751,1749820273.14751,0,0.0332400798797607
119,1749820273.18082,1749820273.18082,0,0.0333099365234375
120,1749820273.21409,1749820273.21409,0,0.0332701206207275
121,1749820273.24718,1749820273.24718,0,0.0330898761749268
122,1749820273.28251,1749820273.28251,0,0.035330057144165
123,1749820273.31365,1749820273.31365,0,0.0311398506164551
124,1749820273.34696,1749820273.34696,0,0.0333101749420166
125,1749820273.38256,1749820273.38256,0,0.035599946975708
126,1749820273.41342,1749820273.41342,0,0.0308599472045898
127,1749820273.44655,1749820273.44655,0,0.0331299304962158
128,1749820273.48188,1749820273.48188,0,0.035330057144165
129,1749820273.51301,1749820273.51301,0,0.0311300754547119
130,1749820273.54624,1749820273.54624,0,0.0332300662994385
131,1749820273.57955,1749820273.57955,0,0.0333099365234375
132,1749820273.61271,1749820273.61271,0,0.0331599712371826
133,1749820273.64608,1749820273.64608,0,0.0333700180053711
134,1749820273.67916,1749820273.67916,0,0.0330801010131836
135,1749820273.71236,1749820273.71236,0,0.0331997871398926
136,1749820273.74559,1749820273.74559,0,0.0332300662994385
137,1749820273.77887,1749820273.77887,0,0.0332801342010498
138,1749820273.81224,1749820273.81224,0,0.033369779586792
139,1749820273.84698,1749820273.84698,0,0.0347402095794678
140,1749820273.87868,1749820273.87868,0,0.0316998958587646
141,1749820273.91186,1749820273.91186,0,0.0331799983978271
142,1749820273.945,1749820273.945,0,0.0331399440765381
143,1749820273.97819,1749820273.97819,0,0.0331900119781494
144,1749820274.01146,1749820274.01146,0,0.0332701206207275
145,1749820274.04467,1749820274.04467,0,0.0332100391387939
146,1749820274.07787,1749820274.07787,0,0.0331997871398926
147,1749820274.11129,1749820274.11129,0,0.0334200859069824
148,1749820274.14432,1749820274.14432,0,0.0330300331115723
149,1749820274.17759,1749820274.17759,0,0.0332698822021484
150,1749820274.21097,1749820274.21097,0,0.0333800315856934
151,1749820274.2442,1749820274.2442,0,0.0332300662994385
152,1749820274.27753,1749820274.27753,0,0.033329963684082
153,1749820274.31073,1749820274.31073,0,0.0332000255584717
154,1749820274.34357,1749820274.34357,0,0.0328400135040283
155,1749820274.37689,1749820274.37689,0,0.0333199501037598
156,1749820274.41035,1749820274.41035,0,0.0334601402282715
157,1749820274.44357,1749820274.44357,0,0.0332198143005371
158,1749820274.47678,1749820274.47678,0,0.0332100391387939
159,1749820274.50983,1749820274.50983,0,0.0330500602722168
160,1749820274.54307,1749820274.54307,0,0.0332400798797607
161,1749820274.57781,1749820274.57781,0,0.0347399711608887
162,1749820274.60977,1749820274.60977,0,0.0319600105285645
163,1749820274.64279,1749820274.64279,0,0.03302001953125
164,1749820274.67603,1749820274.67603,0,0.0332398414611816
165,1749820274.7093,1749820274.7093,0,0.0332701206207275
166,1749820274.7425,1749820274.7425,0,0.0332000255584717
167,1749820274.77565,1749820274.77565,0,0.0331499576568604
168,1749820274.80903,1749820274.80903,0,0.0333800315856934
169,1749820274.84212,1749820274.84212,0,0.0330898761749268
170,1749820274.87554,1749820274.87554,0,0.0334200859069824
171,1749820274.90879,1749820274.90879,0,0.033250093460083
172,1749820274.94226,1749820274.94226,0,0.0334699153900146
173,1749820274.97543,1749820274.97543,0,0.0331699848175049
174,1749820275.00848,1749820275.00848,0,0.0330500602722168
175,1749820275.0418,1749820275.0418,0,0.0333199501037598
176,1749820275.07484,1749820275.07484,0,0.0330400466918945
177,1749820275.10809,1749820275.10809,0,0.0332498550415039
178,1749820275.14164,1749820275.14164,0,0.0335500240325928
179,1749820275.17456,1749820275.17456,0,0.0329201221466064
180,1749820275.20825,1749820275.20825,0,0.0336899757385254
181,1749820275.24079,1749820275.24079,0,0.0325398445129395
182,1749820275.27458,1749820275.27458,0,0.033790111541748
183,1749820275.30739,1749820275.30739,0,0.0328099727630615
184,1749820275.34068,1749820275.34068,0,0.033289909362793
185,1749820275.37387,1749820275.37387,0,0.0331900119781494
186,1749820275.40712,1749820275.40712,0,0.033250093460083
187,1749820275.44025,1749820275.44025,0,0.0331299304962158
188,1749820275.47358,1749820275.47358,0,0.033329963684082
189,1749820275.50676,1749820275.50676,0,0.0331799983978271
190,1749820275.54007,1749820275.54007,0,0.0333101749420166
191,1749820275.57345,1749820275.57345,0,0.0333800315856934
192,1749820275.60625,1749820275.60625,0,0.0327999591827393
193,1749820275.63948,1749820275.63948,0,0.0332300662994385
194,1749820275.67278,1749820275.67278,0,0.0332999229431152
195,1749820275.70595,1749820275.70595,0,0.0331699848175049
196,1749820275.73922,1749820275.73922,0,0.0332698822021484
197,1749820275.77247,1749820275.77247,0,0.033250093460083
198,1749820275.80559,1749820275.80559,0,0.0331199169158936
199,1749820275.83886,1749820275.83886,0,0.0332701206207275
200,1749820275.87219,1749820275.87219,0,0.033329963684082
201,1749820275.90528,1749820275.90528,0,0.0330901145935059
202,1749820275.93867,1749820275.93867,0,0.0333898067474365
203,1749820275.974,1749820275.974,0,0.035330057144165
204,1749820276.00524,1749820276.00524,0,0.0312399864196777
205,1749820276.04059,1749820276.04059,0,0.0353500843048096
206,1749820276.07178,1749820276.07178,0,0.0311899185180664
207,1749820276.10485,1749820276.10485,0,0.0330700874328613
208,1749820276.13819,1749820276.13819,0,0.0333399772644043
209,1749820276.1715,1749820276.1715,0,0.0333099365234375
210,1749820276.20451,1749820276.20451,0,0.0330100059509277
211,1749820276.23859,1749820276.23859,0,0.0340800285339355
212,1749820276.27115,1749820276.27115,0,0.0325601100921631
213,1749820276.30443,1749820276.30443,0,0.0332798957824707
214,1749820276.33773,1749820276.33773,0,0.0332999229431152
215,1749820276.37166,1749820276.37166,0,0.0339300632476807
216,1749820276.40376,1749820276.40376,0,0.0320999622344971
217,1749820276.43726,1749820276.43726,0,0.0334999561309814
218,1749820276.47031,1749820276.47031,0,0.0330500602722168
219,1749820276.50388,1749820276.50388,0,0.0335700511932373
220,1749820276.53779,1749820276.53779,0,0.0339100360870361
221,1749820276.56998,1749820276.56998,0,0.0321898460388184
222,1749820276.61301,1749820276.61301,0,0.0430300235748291
223,1749820276.64587,1749820276.64587,0,0.0328600406646729
224,1749820276.6697,1749820276.6697,0,0.0238299369812012
225,1749820276.70283,1749820276.70283,0,0.0331301689147949
226,1749820276.7361,1749820276.7361,0,0.0332698822021484
227,1749820276.76937,1749820276.76937,0,0.0332701206207275
228,1749820276.80251,1749820276.80251,0,0.0331399440765381
229,1749820276.83576,1749820276.83576,0,0.033250093460083
230,1749820276.86897,1749820276.86897,0,0.0332098007202148
231,1749820276.90219,1749820276.90219,0,0.0332200527191162
232,1749820276.93599,1749820276.93599,0,0.0338001251220703
233,1749820276.96847,1749820276.96847,0,0.032480001449585
234,1749820277.00187,1749820277.00187,0,0.0333998203277588
235,1749820277.03489,1749820277.03489,0,0.03302001953125
236,1749820277.06885,1749820277.06885,0,0.0339601039886475
237,1749820277.1014,1749820277.1014,0,0.0325498580932617
238,1749820277.13451,1749820277.13451,0,0.0331101417541504
239,1749820277.16877,1749820277.16877,0,0.0342600345611572
240,1749820277.2018,1749820277.2018,0,0.0330300331115723
241,1749820277.23425,1749820277.23425,0,0.0324499607086182
242,1749820277.2674,1749820277.2674,0,0.0331499576568604
243,1749820277.30066,1749820277.30066,0,0.0332598686218262
244,1749820277.33382,1749820277.33382,0,0.0331602096557617
245,1749820277.36714,1749820277.36714,0,0.0333199501037598
246,1749820277.40025,1749820277.40025,0,0.0331099033355713
247,1749820277.43348,1749820277.43348,0,0.0332300662994385
248,1749820277.46675,1749820277.46675,0,0.0332698822021484
249,1749820277.49993,1749820277.49993,0,0.0331799983978271
250,1749820277.5331,1749820277.5331,0,0.0331699848175049
251,1749820277.567,1749820277.567,0,0.0339000225067139
252,1749820277.59965,1749820277.59965,0,0.0326499938964844
253,1749820277.633,1749820277.633,0,0.0333499908447266
254,1749820277.66607,1749820277.66607,0,0.0330700874328613
255,1749820277.69923,1749820277.69923,0,0.0331599712371826
256,1749820277.73254,1749820277.73254,0,0.0333099365234375
257,1749820277.76578,1749820277.76578,0,0.0332400798797607
258,1749820277.799,1749820277.799,0,0.0332200527191162
259,1749820277.83226,1749820277.83226,0,0.0332598686218262
260,1749820277.86545,1749820277.86545,0,0.0331900119781494
261,1749820277.89867,1749820277.89867,0,0.0332200527191162
262,1749820277.93221,1749820277.93221,0,0.0335400104522705
263,1749820277.96499,1749820277.96499,0,0.0327799320220947
264,1749820278.00801,1749820278.00801,0,0.0430200099945068
265,1749820278.04073,1749820278.04073,0,0.0327200889587402
266,1749820278.07457,1749820278.07457,0,0.0338399410247803
267,1749820278.10819,1749820278.10819,0,0.0336201190948486
268,1749820278.14103,1749820278.14103,0,0.0328400135040283
269,1749820278.17469,1749820278.17469,0,0.0336599349975586
270,1749820278.20733,1749820278.20733,0,0.0326399803161621
271,1749820278.24095,1749820278.24095,0,0.0336201190948486
272,1749820278.27384,1749820278.27384,0,0.0328898429870605
273,1749820278.30831,1749820278.30831,0,0.0344700813293457
274,1749820278.33809,1749820278.33809,0,0.0297799110412598
275,1749820278.37412,1749820278.37412,0,0.0360300540924072
276,1749820278.40782,1749820278.40782,0,0.0336999893188477
277,1749820278.43845,1749820278.43845,0,0.0306301116943359
278,1749820278.47043,1749820278.47043,0,0.0319797992706299
279,1749820278.50688,1749820278.50688,0,0.0364501476287842
280,1749820278.53944,1749820278.53944,0,0.032559871673584
281,1749820278.57048,1749820278.57048,0,0.0310401916503906
282,1749820278.60584,1749820278.60584,0,0.0353598594665527
283,1749820278.63079,1749820278.63079,0,0.0249500274658203
284,1749820278.66269,1749820278.66269,0,0.0318999290466309
285,1749820278.69582,1749820278.69582,0,0.0331301689147949
286,1749820278.72943,1749820278.72943,0,0.0336098670959473
287,1749820278.76418,1749820278.76418,0,0.0347499847412109
288,1749820278.79744,1749820278.79744,0,0.0332601070404053
289,1749820278.82884,1749820278.82884,0,0.0313999652862549
290,1749820278.87051,1749820278.87051,0,0.0416700839996338
291,1749820278.89516,1749820278.89516,0,0.0246498584747314
292,1749820278.92868,1749820278.92868,0,0.033519983291626
293,1749820278.96207,1749820278.96207,0,0.0333900451660156
294,1749820278.99484,1749820278.99484,0,0.0327699184417725
295,1749820279.02834,1749820279.02834,0,0.0335001945495605
296,1749820279.06139,1749820279.06139,0,0.0330498218536377
297,1749820279.09449,1749820279.09449,0,0.0331001281738281
298,1749820279.12788,1749820279.12788,0,0.0333900451660156
299,1749820279.16108,1749820279.16108,0,0.0331997871398926
300,1749820279.19417,1749820279.19417,0,0.0330901145935059
301,1749820279.22736,1749820279.22736,0,0.0331900119781494
302,1749820279.26851,1749820279.26851,0,0.0411500930786133
303,1749820279.30415,1749820279.30415,0,0.0356400012969971
304,1749820279.33667,1749820279.33667,0,0.0325198173522949
305,1749820279.37032,1749820279.37032,0,0.0336501598358154
306,1749820279.40038,1749820279.40038,0,0.030059814453125
307,1749820279.43716,1749820279.43716,0,0.0367801189422607
308,1749820279.46959,1749820279.46959,0,0.0324299335479736
309,1749820279.50345,1749820279.50345,0,0.0338599681854248
310,1749820279.53606,1749820279.53606,0,0.0326101779937744
311,1749820279.56085,1749820279.56085,0,0.0247898101806641
312,1749820279.59293,1749820279.59293,0,0.0320801734924316
313,1749820279.62613,1749820279.62613,0,0.0332000255584717
314,1749820279.65928,1749820279.65928,0,0.0331499576568604
315,1749820279.69259,1749820279.69259,0,0.0333099365234375
316,1749820279.72583,1749820279.72583,0,0.0332400798797607
317,1749820279.75898,1749820279.75898,0,0.0331499576568604
318,1749820279.80062,1749820279.80062,0,0.041640043258667
319,1749820279.82539,1749820279.82539,0,0.0247700214385986
320,1749820279.85861,1749820279.85861,0,0.0332198143005371
321,1749820279.89222,1749820279.89222,0,0.0336101055145264
322,1749820279.92504,1749820279.92504,0,0.0328199863433838
323,1749820279.95815,1749820279.95815,0,0.0331099033355713
324,1749820279.99159,1749820279.99159,0,0.033440113067627
325,1749820280.02473,1749820280.02473,0,0.0331399440765381
326,1749820280.058,1749820280.058,0,0.0332701206207275
327,1749820280.09103,1749820280.09103,0,0.0330297946929932
328,1749820280.12482,1749820280.12482,0,0.033790111541748
329,1749820280.15768,1749820280.15768,0,0.0328600406646729
330,1749820280.19091,1749820280.19091,0,0.0332300662994385
331,1749820280.22397,1749820280.22397,0,0.03305983543396
332,1749820280.25716,1749820280.25716,0,0.0331900119781494
333,1749820280.29044,1749820280.29044,0,0.0332801342010498
334,1749820280.32366,1749820280.32366,0,0.0332198143005371
335,1749820280.36717,1749820280.36717,0,0.0435101985931397
336,1749820280.39875,1749820280.39875,0,0.0315799713134766
337,1749820280.42344,1749820280.42344,0,0.0246899127960205
338,1749820280.45655,1749820280.45655,0,0.0331099033355713
339,1749820280.48979,1749820280.48979,0,0.0332400798797607
340,1749820280.52296,1749820280.52296,0,0.0331699848175049
341,1749820280.55629,1749820280.55629,0,0.033329963684082
342,1749820280.58949,1749820280.58949,0,0.0332000255584717
343,1749820280.62263,1749820280.62263,0,0.0331399440765381
344,1749820280.6565,1749820280.6565,0,0.0338702201843262
345,1749820280.68927,1749820280.68927,0,0.0327699184417725
346,1749820280.72256,1749820280.72256,0,0.033289909362793
347,1749820280.7558,1749820280.7558,0,0.0332400798797607
348,1749820280.78894,1749820280.78894,0,0.0331399440765381
349,1749820280.82499,1749820280.82499,0,0.0360500812530518
350,1749820280.85608,1749820280.85608,0,0.0310900211334229
351,1749820280.88912,1749820280.88912,0,0.0330400466918945
352,1749820280.92223,1749820280.92223,0,0.0331099033355713
353,1749820280.9565,1749820280.9565,0,0.0342700481414795
354,1749820280.98879,1749820280.98879,0,0.032289981842041
355,1749820281.02308,1749820281.02308,0,0.034290075302124
356,1749820281.05688,1749820281.05688,0,0.0337998867034912
357,1749820281.08841,1749820281.08841,0,0.0315299034118652
358,1749820281.1221,1749820281.1221,0,0.0336902141571045
359,1749820281.15621,1749820281.15621,0,0.0341098308563232
360,1749820281.1897,1749820281.1897,0,0.0334899425506592
361,1749820281.22306,1749820281.22306,0,0.0333600044250488
362,1749820281.25497,1749820281.25497,0,0.0319101810455322
363,1749820281.28992,1749820281.28992,0,0.0349500179290771
364,1749820281.32096,1749820281.32096,0,0.0310399532318115
365,1749820281.35415,1749820281.35415,0,0.0331900119781494
366,1749820281.38774,1749820281.38774,0,0.0335898399353027
367,1749820281.42293,1749820281.42293,0,0.0351901054382324
368,1749820281.45392,1749820281.45392,0,0.0309898853302002
369,1749820281.48711,1749820281.48711,0,0.0331900119781494
370,1749820281.5202,1749820281.5202,0,0.0330901145935059
371,1749820281.5535,1749820281.5535,0,0.0332999229431152
372,1749820281.58678,1749820281.58678,0,0.0332801342010498
373,1749820281.61999,1749820281.61999,0,0.0332100391387939
374,1749820281.65323,1749820281.65323,0,0.0332398414611816
375,1749820281.68674,1749820281.68674,0,0.0335099697113037
376,1749820281.71978,1749820281.71978,0,0.0330400466918945
377,1749820281.75289,1749820281.75289,0,0.0331101417541504
378,1749820281.78615,1749820281.78615,0,0.0332598686218262
379,1749820281.81928,1749820281.81928,0,0.0331299304962158
380,1749820281.85248,1749820281.85248,0,0.0332000255584717
381,1749820281.88564,1749820281.88564,0,0.0331599712371826
382,1749820281.91892,1749820281.91892,0,0.0332801342010498
383,1749820281.95288,1749820281.95288,0,0.0339598655700684
384,1749820281.98534,1749820281.98534,0,0.0324602127075195
385,1749820282.01866,1749820282.01866,0,0.0333199501037598
386,1749820282.0518,1749820282.0518,0,0.0331399440765381
387,1749820282.08511,1749820282.08511,0,0.0333099365234375
388,1749820282.11816,1749820282.11816,0,0.0330500602722168
389,1749820282.15251,1749820282.15251,0,0.0343499183654785
390,1749820282.18647,1749820282.18647,0,0.0339601039886475
391,1749820282.21899,1749820282.21899,0,0.032520055770874
392,1749820282.25118,1749820282.25118,0,0.0321898460388184
393,1749820282.28438,1749820282.28438,0,0.0332000255584717
394,1749820282.31761,1749820282.31761,0,0.0332300662994385
395,1749820282.35087,1749820282.35087,0,0.0332598686218262
396,1749820282.38416,1749820282.38416,0,0.0332901477813721
397,1749820282.41736,1749820282.41736,0,0.0332000255584717
398,1749820282.45052,1749820282.45052,0,0.0331599712371826
399,1749820282.48412,1749820282.48412,0,0.033599853515625
400,1749820282.51688,1749820282.51688,0,0.0327601432800293
401,1749820282.55056,1749820282.55056,0,0.0336799621582031
402,1749820282.58365,1749820282.58365,0,0.0330901145935059
403,1749820282.61663,1749820282.61663,0,0.0329799652099609
404,1749820282.64985,1749820282.64985,0,0.0332198143005371
405,1749820282.68298,1749820282.68298,0,0.0331301689147949
406,1749820282.71619,1749820282.71619,0,0.0332100391387939
407,1749820282.74946,1749820282.74946,0,0.0332698822021484
408,1749820282.78275,1749820282.78275,0,0.033289909362793
409,1749820282.81578,1749820282.81578,0,0.0330300331115723
410,1749820282.84911,1749820282.84911,0,0.033329963684082
411,1749820282.88241,1749820282.88241,0,0.0333001613616943
412,1749820282.91556,1749820282.91556,0,0.0331499576568604
413,1749820282.94875,1749820282.94875,0,0.0331900119781494
414,1749820282.98195,1749820282.98195,0,0.0332000255584717
415,1749820283.01514,1749820283.01514,0,0.0331900119781494
416,1749820283.04842,1749820283.04842,0,0.0332798957824707
417,1749820283.08297,1749820283.08297,0,0.0345499515533447
418,1749820283.11666,1749820283.11666,0,0.0336902141571045
419,1749820283.14809,1749820283.14809,0,0.0314297676086426
420,1749820283.1817,1749820283.1817,0,0.0336101055145264
421,1749820283.21568,1749820283.21568,0,0.0339798927307129
422,1749820283.24807,1749820283.24807,0,0.0323901176452637
423,1749820283.28215,1749820283.28215,0,0.0340800285339355
424,1749820283.31448,1749820283.31448,0,0.0323300361633301
425,1749820283.34857,1749820283.34857,0,0.0340900421142578
426,1749820283.3836,1749820283.3836,0,0.0350298881530762
427,1749820283.41379,1749820283.41379,0,0.0301899909973145
428,1749820283.44702,1749820283.44702,0,0.0332300662994385
429,1749820283.48242,1749820283.48242,0,0.0353999137878418
430,1749820283.51343,1749820283.51343,0,0.0310101509094238
431,1749820283.54664,1749820283.54664,0,0.0332098007202148
432,1749820283.57981,1749820283.57981,0,0.0331699848175049
433,1749820283.61298,1749820283.61298,0,0.0331699848175049
434,1749820283.64629,1749820283.64629,0,0.0333101749420166
435,1749820283.67955,1749820283.67955,0,0.0332598686218262
436,1749820283.71277,1749820283.71277,0,0.0332200527191162
437,1749820283.74597,1749820283.74597,0,0.0332000255584717
438,1749820283.7809,1749820283.7809,0,0.0349299907684326
439,1749820283.81241,1749820283.81241,0,0.0315101146697998
440,1749820283.84566,1749820283.84566,0,0.0332498550415039
441,1749820283.88124,1749820283.88124,0,0.0355799198150635
442,1749820283.91213,1749820283.91213,0,0.0308902263641357
443,1749820283.94567,1749820283.94567,0,0.0335397720336914
444,1749820283.98088,1749820283.98088,0,0.035210132598877
445,1749820284.01206,1749820284.01206,0,0.0311799049377441
446,1749820284.04511,1749820284.04511,0,0.0330500602722168
447,1749820284.07966,1749820284.07966,0,0.0345499515533447
448,1749820284.11201,1749820284.11201,0,0.0323500633239746
449,1749820284.1469,1749820284.1469,0,0.0348899364471436
450,1749820284.17796,1749820284.17796,0,0.0310599803924561
451,1749820284.21236,1749820284.21236,0,0.0343999862670898
452,1749820284.24589,1749820284.24589,0,0.0335299968719482
453,1749820284.27758,1749820284.27758,0,0.0316901206970215
454,1749820284.31081,1749820284.31081,0,0.0332300662994385
455,1749820284.34432,1749820284.34432,0,0.0335099697113037
456,1749820284.37962,1749820284.37962,0,0.0353000164031982
457,1749820284.41188,1749820284.41188,0,0.0322599411010742
458,1749820284.44664,1749820284.44664,0,0.0347599983215332
459,1749820284.47928,1749820284.47928,0,0.0326399803161621
460,1749820284.51031,1749820284.51031,0,0.0310299396514893
461,1749820284.54356,1749820284.54356,0,0.033250093460083
462,1749820284.57693,1749820284.57693,0,0.0333700180053711
463,1749820284.60999,1749820284.60999,0,0.03305983543396
464,1749820284.64345,1749820284.64345,0,0.0334601402282715
465,1749820284.67646,1749820284.67646,0,0.0330100059509277
466,1749820284.70965,1749820284.70965,0,0.0331900119781494
467,1749820284.74284,1749820284.74284,0,0.0331900119781494
468,1749820284.77611,1749820284.77611,0,0.0332698822021484
469,1749820284.80921,1749820284.80921,0,0.0331001281738281
470,1749820284.84244,1749820284.84244,0,0.0332298278808594
471,1749820284.8757,1749820284.8757,0,0.0332601070404053
472,1749820284.9089,1749820284.9089,0,0.0332000255584717
473,1749820284.94209,1749820284.94209,0,0.0331900119781494
474,1749820284.97573,1749820284.97573,0,0.0336399078369141
475,1749820285.01103,1749820285.01103,0,0.0353000164031982
476,1749820285.04234,1749820285.04234,0,0.0313100814819336
477,1749820285.07722,1749820285.07722,0,0.0348799228668213
478,1749820285.10828,1749820285.10828,0,0.0310599803924561
479,1749820285.14278,1749820285.14278,0,0.0345001220703125
480,1749820285.17627,1749820285.17627,0,0.0334899425506592
481,1749820285.20796,1749820285.20796,0,0.0316898822784424
482,1749820285.24162,1749820285.24162,0,0.0336601734161377
483,1749820285.27661,1749820285.27661,0,0.0349898338317871
