index,timestamp
0,5401.502211176001
1,5401.602211176
2,5401.702211176001
3,5401.802211176001
4,5401.9022111760005
5,5402.002211176001
6,5402.102211176
7,5402.202211176001
8,5402.302211176001
9,5402.4022111760005
10,5402.502211176001
11,5402.602211176
12,5402.702211176001
13,5402.802211176001
14,5402.9022111760005
15,5403.002211176001
16,5403.102211176
17,5403.202211176001
18,5403.302211176001
19,5403.4022111760005
20,5403.502211176001
21,5403.602211176
22,5403.702211176001
23,5403.802211176001
24,5403.9022111760005
25,5404.002211176001
26,5404.102211176
27,5404.202211176001
28,5404.302211176001
29,5404.4022111760005
30,5404.502211176001
31,5404.602211176
32,5404.702211176001
33,5404.802211176001
34,5404.9022111760005
35,5405.002211176001
36,5405.102211176
37,5405.202211176001
38,5405.302211176001
39,5405.4022111760005
40,5405.502211176001
41,5405.602211176
42,5405.702211176001
43,5405.802211176001
44,5405.9022111760005
45,5406.002211176001
46,5406.102211176
47,5406.202211176001
48,5406.302211176001
49,5406.4022111760005
50,5406.502211176001
51,5406.602211176
52,5406.702211176001
53,5406.802211176001
54,5406.9022111760005
55,5407.002211176001
56,5407.102211176
57,5407.202211176001
58,5407.302211176001
59,5407.4022111760005
60,5407.502211176001
61,5407.602211176
62,5407.702211176001
63,5407.802211176001
64,5407.9022111760005
65,5408.002211176001
66,5408.102211176
67,5408.202211176001
68,5408.302211176001
69,5408.4022111760005
70,5408.502211176001
71,5408.602211176
72,5408.702211176001
73,5408.802211176001
74,5408.9022111760005
75,5409.002211176001
76,5409.102211176
77,5409.202211176001
78,5409.302211176001
79,5409.4022111760005
80,5409.502211176001
81,5409.602211176
82,5409.702211176001
83,5409.802211176001
84,5409.9022111760005
85,5410.002211176001
86,5410.102211176
87,5410.202211176001
88,5410.302211176001
89,5410.4022111760005
90,5410.502211176001
91,5410.602211176
92,5410.702211176001
93,5410.802211176001
94,5410.9022111760005
95,5411.002211176001
96,5411.102211176
97,5411.202211176001
98,5411.302211176001
99,5411.4022111760005
100,5411.502211176001
101,5411.602211176
102,5411.702211176001
103,5411.802211176001
104,5411.9022111760005
105,5412.002211176001
106,5412.102211176
107,5412.202211176001
108,5412.302211176001
109,5412.4022111760005
110,5412.502211176001
111,5412.602211176
112,5412.702211176001
113,5412.802211176001
114,5412.9022111760005
115,5413.002211176001
116,5413.102211176
117,5413.202211176001
118,5413.302211176001
119,5413.4022111760005
120,5413.502211176001
121,5413.602211176
122,5413.702211176001
123,5413.802211176001
124,5413.9022111760005
125,5414.002211176001
126,5414.102211176
127,5414.202211176001
128,5414.302211176001
129,5414.4022111760005
130,5414.502211176001
131,5414.602211176
132,5414.702211176001
133,5414.802211176001
134,5414.9022111760005
135,5415.002211176001
136,5415.102211176
137,5415.202211176001
138,5415.302211176001
139,5415.4022111760005
140,5415.502211176001
141,5415.602211176
142,5415.702211176001
143,5415.802211176001
144,5415.9022111760005
145,5416.002211176001
146,5416.102211176
147,5416.202211176001
148,5416.302211176001
149,5416.4022111760005
150,5416.502211176001
151,5416.602211176
152,5416.702211176001
153,5416.802211176001
154,5416.9022111760005
155,5417.002211176001
156,5417.102211176
157,5417.202211176001
158,5417.302211176001
159,5417.4022111760005
160,5417.502211176001
161,5417.602211176
162,5417.702211176001
163,5417.802211176001
164,5417.9022111760005
165,5418.002211176001
166,5418.102211176
167,5418.202211176001
168,5418.302211176001
169,5418.4022111760005
170,5418.502211176001
171,5418.602211176
172,5418.702211176001
173,5418.802211176001
174,5418.9022111760005
175,5419.002211176001
176,5419.102211176
177,5419.202211176001
178,5419.302211176001
179,5419.4022111760005
180,5419.502211176001
181,5419.602211176
182,5419.702211176001
183,5419.802211176001
184,5419.9022111760005
185,5420.002211176001
186,5420.102211176
187,5420.202211176001
188,5420.302211176001
189,5420.4022111760005
190,5420.502211176001
191,5420.602211176
192,5420.702211176001
193,5420.802211176001
194,5420.9022111760005
195,5421.002211176001
196,5421.102211176
197,5421.202211176001
198,5421.302211176001
199,5421.4022111760005
200,5421.502211176001
201,5421.602211176
202,5421.702211176001
203,5421.802211176001
204,5421.9022111760005
