index,align_timestamp,robot_timestamp,capture_time
157,6795.318435649,6795.314448443,6593659.0
158,6795.350687957,6795.349809341,6593692.0
159,6795.384053332,6795.380171649,6593725.0
160,6795.417139659,6795.416127992,6593758.0
161,6795.457385172,6795.456929997,6593792.0
162,6795.487029762,6795.483652133,6593825.0
163,6795.519447481,6795.518753165,6593858.0
164,6795.55297419,6795.549083074,6593891.0
165,6795.584332651,6795.579397185,6593925.0
166,6795.616439282,6795.614927743,6593958.0
167,6795.649851824,6795.646676734,6593991.0
168,6795.691623521,6795.686914172,6594024.0
169,6795.716228373,6795.712323089,6594058.0
170,6795.749724348,6795.747902577,6594091.0
171,6795.782822991,6795.778627845,6594124.0
172,6795.815845084,6795.814062029,6594157.0
173,6795.85968141,6795.859558505,6594190.0
174,6795.884846364,6795.879913315,6594224.0
175,6795.915488246,6795.915246272,6594257.0
176,6795.9487066,6795.946420855,6594290.0
177,6795.981995239,6795.977156306,6594323.0
178,6796.02555113,6796.022441217,6594357.0
179,6796.060914154,6796.057832927,6594390.0
180,6796.083614319,6796.083321679,6594423.0
181,6796.114876052,6796.114434693,6594456.0
182,6796.148120561,6796.144933317,6594489.0
183,6796.181294799,6796.177465525,6594523.0
184,6796.214506662,6796.213364938,6594556.0
185,6796.247673445,6796.243368929,6594589.0
186,6796.281073805,6796.278785827,6594622.0
187,6796.314250275,6796.309277597,6594656.0
188,6796.347434332,6796.344677739,6594689.0
189,6796.380665791,6796.380125433,6594722.0
190,6796.413871522,6796.411096267,6594755.0
191,6796.447093969,6796.44688861,6594788.0
192,6796.480394898,6796.477514213,6594822.0
193,6796.51362965,6796.512891644,6594855.0
194,6796.546754249,6796.543461831,6594888.0
195,6796.580951342,6796.579092224,6594921.0
196,6796.613439188,6796.609391678,6594955.0
197,6796.646419646,6796.644883158,6594988.0
198,6796.679696806,6796.678202961,6595021.0
199,6796.713107082,6796.712675764,6595054.0
200,6796.746152671,6796.742523141,6595087.0
201,6796.779403411,6796.777898158,6595121.0
202,6796.812883692,6796.808255094,6595154.0
203,6796.845763046,6796.843533065,6595187.0
204,6796.879090635,6796.879039269,6595220.0
205,6796.912483684,6796.909503482,6595254.0
206,6796.945422021,6796.94481376,6595287.0
207,6796.978678131,6796.975273609,6595320.0
208,6797.011972826,6797.007215709,6595353.0
209,6797.045208779,6797.042443787,6595386.0
210,6797.079938329,6797.077914326,6595420.0
211,6797.111657318,6797.108230195,6595453.0
212,6797.144872375,6797.143631026,6595486.0
213,6797.178173774,6797.17404314,6595519.0
214,6797.211213519,6797.20957237,6595553.0
215,6797.244525766,6797.240282466,6595586.0
216,6797.277697754,6797.276618726,6595619.0
217,6797.310944763,6797.30718994,6595652.0
218,6797.344188001,6797.342544144,6595686.0
219,6797.378506534,6797.373850041,6595719.0
220,6797.410595976,6797.409268073,6595752.0
221,6797.443803469,6797.439881654,6595785.0
222,6797.487412473,6797.486536368,6595818.0
223,6797.519898126,6797.516862982,6595852.0
224,6797.551565452,6797.548123078,6595885.0
225,6797.586447828,6797.583542036,6595918.0
226,6797.620161833,6797.618894809,6595951.0
227,6797.645584247,6797.644182146,6595985.0
228,6797.679327779,6797.674541777,6596018.0
229,6797.710583616,6797.709846521,6596051.0
230,6797.742847041,6797.740438434,6596084.0
231,6797.776015631,6797.772333081,6596117.0
232,6797.819563768,6797.818568642,6596151.0
233,6797.852058688,6797.848923154,6596184.0
234,6797.875730462,6797.87421459,6596217.0
235,6797.908976533,6797.904593917,6596250.0
236,6797.942295896,6797.940041788,6596284.0
237,6797.975517336,6797.97090425,6596317.0
238,6798.008703333,6798.007723944,6596350.0
239,6798.042194995,6798.037225804,6596383.0
240,6798.0750688,6798.073133047,6596417.0
241,6798.108333489,6798.103706762,6596450.0
242,6798.141631455,6798.139250595,6596483.0
243,6798.174740081,6798.174603643,6596516.0
244,6798.218230465,6798.215675317,6596549.0
245,6798.251373512,6798.246471366,6596583.0
246,6798.284627093,6798.281984559,6596616.0
247,6798.317248347,6798.317162652,6596649.0
248,6798.342275978,6798.337418365,6596682.0
249,6798.374080167,6798.37303374,6596715.0
250,6798.407346903,6798.403563909,6596749.0
251,6798.440497754,6798.439136954,6596782.0
252,6798.481476821,6798.480105826,6596815.0
253,6798.506962103,6798.506674556,6596848.0
254,6798.540210142,6798.536242242,6596882.0
255,6798.57355197,6798.572936902,6596915.0
256,6798.607076608,6798.603256487,6596948.0
257,6798.639892042,6798.638581194,6596981.0
258,6798.67307531,6798.668962941,6597014.0
259,6798.706415454,6798.704560982,6597048.0
260,6798.739512883,6798.735027163,6597081.0
261,6798.781739121,6798.78131575,6597114.0
262,6798.80599039,6798.803280774,6597147.0
263,6798.83927911,6798.838105385,6597181.0
264,6798.881746253,6798.878608911,6597214.0
265,6798.905641738,6798.904016923,6597247.0
266,6798.938821396,6798.934537185,6597280.0
267,6798.9720472,6798.970437689,6597314.0
268,6799.005314332,6799.001933172,6597347.0
269,6799.038450669,6799.038403771,6597380.0
270,6799.071799887,6799.067682393,6597413.0
271,6799.10494582,6799.103127274,6597446.0
272,6799.138216437,6799.133522173,6597480.0
273,6799.181219581,6799.179135783,6597513.0
274,6799.211571426,6799.209457314,6597546.0
275,6799.237834885,6799.234724011,6597579.0
276,6799.271146441,6799.270292558,6597613.0
277,6799.304354277,6799.301703158,6597646.0
278,6799.337547173,6799.333121875,6597679.0
279,6799.370820113,6799.368425442,6597712.0
280,6799.404065179,6799.403818706,6597745.0
281,6799.437256611,6799.434124671,6597779.0
282,6799.470446067,6799.469481564,6597812.0
283,6799.503771156,6799.499820752,6597845.0
284,6799.536924806,6799.535540829,6597878.0
285,6799.570207432,6799.566254806,6597912.0
286,6799.60338655,6799.602799925,6597945.0
287,6799.636832622,6799.633714291,6597978.0
288,6799.669798512,6799.669242793,6598011.0
289,6799.702997865,6799.699551905,6598044.0
290,6799.736242985,6799.734943592,6598078.0
291,6799.774398661,6799.773230387,6598111.0
292,6799.802877906,6799.802854765,6598144.0
293,6799.835888981,6799.83319947,6598177.0
294,6799.869109845,6799.868575546,6598211.0
295,6799.902470146,6799.898997719,6598244.0
296,6799.93559352,6799.934569997,6598277.0
297,6799.968927989,6799.965095077,6598310.0
298,6800.002145156,6800.001394991,6598343.0
299,6800.035207673,6800.033005657,6598377.0
300,6800.077803704,6800.073014965,6598410.0
301,6800.101803187,6800.098487059,6598443.0
302,6800.134884644,6800.133872771,6598476.0
303,6800.177851801,6800.174434206,6598510.0
304,6800.211372301,6800.209798168,6598543.0
305,6800.241295604,6800.240508566,6598576.0
306,6800.270652617,6800.26780957,6598609.0
307,6800.303433839,6800.303152169,6598643.0
308,6800.337264337,6800.33346045,6598676.0
309,6800.369838709,6800.368828448,6598709.0
310,6800.422742065,6800.419520687,6598742.0
311,6800.433905792,6800.429603008,6598775.0
312,6800.467185506,6800.465350908,6598809.0
313,6800.500384997,6800.496271761,6598842.0
314,6800.533610735,6800.532106134,6598875.0
315,6800.566878339,6800.563414988,6598908.0
316,6800.60026964,6800.598809437,6598942.0
317,6800.633254065,6800.629280964,6598975.0
318,6800.671372018,6800.669670623,6599008.0
319,6800.699826702,6800.695207361,6599041.0
320,6800.735141803,6800.731209239,6599074.0
321,6800.76830639,6800.767039709,6599108.0
322,6800.800028546,6800.79732014,6599141.0
323,6800.83274267,6800.827898339,6599174.0
324,6800.865800761,6800.863504365,6599207.0
325,6800.899038727,6800.89885263,6599241.0
326,6800.941275661,6800.93928829,6599274.0
327,6800.971306234,6800.969622775,6599307.0
328,6800.998706958,6800.995034837,6599340.0
329,6801.03196223,6801.03131547,6599374.0
330,6801.066884002,6801.062158696,6599407.0
331,6801.098464868,6801.097272862,6599440.0
332,6801.131688187,6801.127621962,6599473.0
333,6801.171232372,6801.168044085,6599506.0
334,6801.19802621,6801.193470653,6599540.0
335,6801.231269176,6801.228848326,6599573.0
336,6801.271280736,6801.269297274,6599606.0
337,6801.297771453,6801.294524445,6599639.0
338,6801.330982638,6801.329869948,6599672.0
339,6801.364193358,6801.360716101,6599706.0
340,6801.397444954,6801.393159875,6599739.0
341,6801.430707836,6801.42857545,6599772.0
342,6801.471271695,6801.469074727,6599805.0
343,6801.497112112,6801.494460767,6599839.0
344,6801.530272808,6801.529783002,6599872.0
345,6801.56356409,6801.560615796,6599905.0
346,6801.596793002,6801.596622016,6599938.0
347,6801.641448156,6801.637224538,6599972.0
348,6801.664734211,6801.662248782,6600005.0
349,6801.696477892,6801.692983915,6600038.0
350,6801.730033698,6801.72837797,6600071.0
351,6801.762854739,6801.758697111,6600104.0
352,6801.796057261,6801.794108479,6600138.0
353,6801.829356506,6801.8244363,6600171.0
354,6801.862746315,6801.8598701,6600204.0
355,6801.895766056,6801.891138761,6600237.0
356,6801.929030927,6801.926817786,6600271.0
357,6801.962408471,6801.962182557,6600304.0
358,6801.995412642,6801.992256405,6600337.0
359,6802.028678376,6802.027983807,6600370.0
360,6802.062121873,6802.058468531,6600403.0
361,6802.095144094,6802.093876749,6600437.0
362,6802.128410773,6802.124147489,6600470.0
363,6802.161640884,6802.159513994,6600503.0
364,6802.205172722,6802.200412209,6600536.0
365,6802.240653854,6802.236241634,6600570.0
366,6802.263219349,6802.262131942,6600603.0
367,6802.294542855,6802.293467415,6600636.0
368,6802.327703938,6802.323955932,6600669.0
369,6802.370645551,6802.369767357,6600703.0
370,6802.404346683,6802.401595082,6600736.0
371,6802.429759382,6802.426349624,6600769.0
372,6802.463434872,6802.462137308,6600802.0
373,6802.504056157,6802.502580858,6600835.0
374,6802.536231489,6802.533458787,6600869.0
375,6802.562571213,6802.558987348,6600902.0
376,6802.59518243,6802.594184394,6600935.0
377,6802.626695943,6802.624529029,6600968.0
378,6802.659935458,6802.65992042,6601002.0
379,6802.693212092,6802.691170347,6601035.0
380,6802.726340425,6802.721643771,6601068.0
381,6802.759551868,6802.757074186,6601101.0
382,6802.79481101,6802.793037781,6601134.0
383,6802.827043595,6802.82339808,6601168.0
384,6802.86111346,6802.859028507,6601201.0
385,6802.893643412,6802.889403062,6601234.0
386,6802.928164088,6802.924821181,6601267.0
387,6802.959941584,6802.95747613,6601301.0
388,6802.993944675,6802.992253658,6601334.0
389,6803.026772067,6803.022531436,6601367.0
390,6803.060771062,6803.05802122,6601400.0
391,6803.092891723,6803.088403231,6601433.0
392,6803.12693261,6803.12369131,6601467.0
393,6803.160875134,6803.15911266,6601500.0
394,6803.194525172,6803.18950229,6601533.0
395,6803.227039728,6803.224915283,6601566.0
396,6803.258589062,6803.257883745,6601600.0
397,6803.291953142,6803.288198474,6601633.0
398,6803.325006975,6803.323552835,6601666.0
399,6803.358297959,6803.353871704,6601699.0
400,6803.391506064,6803.389228857,6601732.0
401,6803.424739801,6803.424589047,6601766.0
402,6803.458027709,6803.454909631,6601799.0
403,6803.491303815,6803.485972356,6601832.0
404,6803.524399195,6803.52195966,6601865.0
405,6803.557612662,6803.557126479,6601899.0
406,6803.590794531,6803.587622488,6601932.0
407,6803.624109311,6803.623197533,6601965.0
408,6803.657231975,6803.653583696,6601998.0
409,6803.690478159,6803.689028222,6602032.0
410,6803.723765133,6803.719676491,6602065.0
411,6803.757007891,6803.75582984,6602098.0
412,6803.790146661,6803.786993592,6602131.0
413,6803.823425144,6803.822026799,6602164.0
414,6803.856590251,6803.852411569,6602198.0
415,6803.889805245,6803.887830848,6602231.0
416,6803.922921584,6803.918392301,6602264.0
417,6803.95632681,6803.953823227,6602297.0
418,6803.989544329,6803.989232516,6602331.0
419,6804.023126036,6804.01949041,6602364.0
420,6804.058281021,6804.054870375,6602397.0
421,6804.089177979,6804.085977745,6602430.0
422,6804.123804263,6804.122046324,6602463.0
423,6804.155974936,6804.15215625,6602497.0
424,6804.191102214,6804.188181651,6602530.0
425,6804.228379826,6804.223873547,6602563.0
426,6804.255096217,6804.254327967,6602596.0
427,6804.288972782,6804.28526448,6602630.0
428,6804.324061208,6804.32150319,6602663.0
429,6804.354983419,6804.35332548,6602696.0
430,6804.38823678,6804.383886908,6602729.0
431,6804.421525712,6804.419141201,6602763.0
432,6804.454748998,6804.454711767,6602796.0
433,6804.487977988,6804.486397553,6602829.0
434,6804.52109704,6804.517375923,6602862.0
435,6804.554458612,6804.552882602,6602895.0
436,6804.587628122,6804.583194422,6602929.0
437,6804.621041487,6804.618601424,6602962.0
438,6804.654269984,6804.653975115,6602995.0
439,6804.687455233,6804.684251345,6603028.0
440,6804.720719505,6804.720391116,6603062.0
441,6804.753872273,6804.75127789,6603095.0
442,6804.787127267,6804.787032797,6603128.0
443,6804.820347257,6804.817689924,6603161.0
444,6804.853525425,6804.853066018,6603194.0
445,6804.886808652,6804.883374809,6603228.0
446,6804.919930161,6804.918768675,6603261.0
447,6804.953587147,6804.949070628,6603294.0
448,6804.988628517,6804.984484909,6603327.0
449,6805.01962436,6805.015619072,6603361.0
450,6805.054201313,6805.051148459,6603394.0
451,6805.087585245,6805.082989574,6603427.0
452,6805.119179186,6805.118328109,6603460.0
453,6805.152433803,6805.148646627,6603494.0
454,6805.185738519,6805.184157281,6603527.0
455,6805.218886854,6805.214536009,6603560.0
456,6805.253253046,6805.25006308,6603593.0
457,6805.287033303,6805.286070863,6603626.0
458,6805.318535749,6805.316879179,6603660.0
459,6805.351857663,6805.346981189,6603693.0
460,6805.38506752,6805.382844664,6603726.0
461,6805.418442202,6805.418068848,6603759.0
462,6805.451545517,6805.448467726,6603793.0
463,6805.484684366,6805.484033809,6603826.0
464,6805.517952249,6805.514495142,6603859.0
465,6805.551250492,6805.550316578,6603892.0
466,6805.584408164,6805.580996167,6603925.0
467,6805.617595804,6805.616895602,6603959.0
468,6805.650769814,6805.64715987,6603992.0
469,6805.684149538,6805.683338024,6604025.0
470,6805.717248007,6805.713885075,6604058.0
471,6805.750503269,6805.749373645,6604092.0
472,6805.783733043,6805.779810777,6604125.0
473,6805.817003666,6805.816996922,6604158.0
474,6805.850194993,6805.84689758,6604191.0
475,6805.88348895,6805.882772501,6604225.0
476,6805.916644285,6805.913131613,6604258.0
477,6805.950020685,6805.948449312,6604291.0
478,6805.98315744,6805.978773381,6604324.0
479,6806.016345704,6806.014226373,6604357.0
480,6806.049643128,6806.049619909,6604391.0
481,6806.082834146,6806.079905844,6604424.0
482,6806.115989619,6806.11090388,6604457.0
483,6806.149325446,6806.147121206,6604490.0
484,6806.1824677,6806.177912587,6604524.0
485,6806.215593074,6806.213258014,6604557.0
486,6806.248979646,6806.248688968,6604590.0
487,6806.282640783,6806.278982238,6604623.0
488,6806.31762377,6806.314395309,6604656.0
489,6806.348520937,6806.344711005,6604690.0
490,6806.382005543,6806.380855594,6604723.0
491,6806.415140416,6806.411383766,6604756.0
492,6806.448475368,6806.446886579,6604789.0
493,6806.481716708,6806.477122225,6604823.0
494,6806.514857466,6806.51247726,6604856.0
495,6806.548173576,6806.547886304,6604889.0
496,6806.581419997,6806.578200862,6604922.0
497,6806.614495309,6806.613602444,6604956.0
498,6806.647797289,6806.643904574,6604989.0
499,6806.680940123,6806.679323477,6605022.0
500,6806.714160526,6806.709681425,6605055.0
501,6806.747454176,6806.745611913,6605088.0
502,6806.780656288,6806.776389834,6605122.0
503,6806.813932489,6806.811961455,6605155.0
504,6806.847198336,6806.842195493,6605188.0
505,6806.880429492,6806.877709363,6605221.0
506,6806.913568433,6806.91344946,6605255.0
507,6806.946787139,6806.944092308,6605288.0
508,6806.980083755,6806.979712429,6605321.0
509,6807.013147294,6807.010777107,6605354.0
510,6807.046548261,6807.042011468,6605387.0
511,6807.079578045,6807.077279874,6605421.0
512,6807.114155825,6807.112748871,6605454.0
513,6807.14753157,6807.143319002,6605487.0
514,6807.179504089,6807.178934649,6605520.0
515,6807.212896711,6807.209520314,6605554.0
516,6807.247953586,6807.24527577,6605587.0
517,6807.279285648,6807.277911741,6605620.0
518,6807.32172686,6807.318341689,6605653.0
519,6807.347068004,6807.343618161,6605686.0
520,6807.378592177,6807.373953594,6605720.0
521,6807.411739573,6807.409575088,6605753.0
522,6807.445181985,6807.440180103,6605786.0
523,6807.478448505,6807.477056682,6605819.0
524,6807.511488537,6807.507291499,6605853.0
525,6807.544682369,6807.542384765,6605886.0
526,6807.578942439,6807.577898502,6605919.0
527,6807.611184836,6807.608139051,6605952.0
528,6807.644462788,6807.643717985,6605986.0
529,6807.677544415,6807.674004198,6606019.0
530,6807.710858317,6807.709370519,6606052.0
531,6807.744066012,6807.739732292,6606085.0
532,6807.777606298,6807.776885015,6606118.0
533,6807.810490826,6807.806954385,6606152.0
534,6807.843974326,6807.842580745,6606185.0
535,6807.87696782,6807.872898073,6606218.0
536,6807.910155694,6807.908370759,6606251.0
537,6807.943422896,6807.938649467,6606285.0
538,6807.976550999,6807.974068279,6606318.0
539,6808.009874072,6808.009503753,6606351.0
540,6808.043149382,6808.040235229,6606384.0
541,6808.076270672,6808.076039262,6606417.0
542,6808.109466407,6808.106607876,6606451.0
543,6808.143117377,6808.142522575,6606484.0
544,6808.177221436,6808.17285663,6606517.0
545,6808.209574681,6808.208259051,6606550.0
546,6808.242532432,6808.238562384,6606584.0
547,6808.275613587,6808.273936201,6606617.0
548,6808.308887238,6808.304253417,6606650.0
549,6808.342498266,6808.339627673,6606683.0
550,6808.377515621,6808.375773112,6606717.0
551,6808.40858992,6808.40666581,6606750.0
552,6808.441776454,6808.436963975,6606783.0
553,6808.475011567,6808.472371729,6606816.0
554,6808.508244775,6808.50774668,6606849.0
555,6808.542267568,6808.538031112,6606883.0
556,6808.574839989,6808.573516481,6606916.0
557,6808.60812876,6808.603872906,6606949.0
558,6808.641239459,6808.639345768,6606982.0
559,6808.674484034,6808.670019432,6607016.0
560,6808.707626516,6808.706500365,6607049.0
561,6808.740840945,6808.737058981,6607082.0
562,6808.774121797,6808.772256633,6607115.0
563,6808.807322711,6808.802739254,6607148.0
564,6808.840491407,6808.838131002,6607182.0
565,6808.873811406,6808.873461835,6607215.0
566,6808.906988385,6808.90377933,6607248.0
567,6808.940154522,6808.939524955,6607281.0
568,6808.973407618,6808.970267323,6607315.0
569,6809.006604681,6809.002834751,6607348.0
570,6809.03983537,6809.0377602,6607381.0
571,6809.073293254,6809.068375872,6607414.0
572,6809.106321065,6809.104192056,6607448.0
573,6809.139515417,6809.134691748,6607481.0
574,6809.173888105,6809.170785369,6607514.0
575,6809.207688812,6809.20679597,6607547.0
576,6809.239129603,6809.237003934,6607580.0
577,6809.272842854,6809.272254738,6607614.0
578,6809.305623254,6809.30256447,6607647.0
579,6809.338879633,6809.337981038,6607680.0
580,6809.373255131,6809.36831448,6607713.0
581,6809.405878062,6809.403753188,6607747.0
582,6809.439787827,6809.43937312,6607780.0
583,6809.472327534,6809.469721265,6607813.0
584,6809.5066384,6809.505630874,6607846.0
585,6809.538686464,6809.53769285,6607879.0
586,6809.572832678,6809.56807702,6607913.0
587,6809.605231986,6809.603624016,6607946.0
588,6809.639230469,6809.634216448,6607979.0
589,6809.672980821,6809.67068867,6608012.0
590,6809.704317878,6809.70090663,6608046.0
591,6809.737544151,6809.737217424,6608079.0
592,6809.770847803,6809.767811903,6608112.0
593,6809.804055551,6809.803231869,6608145.0
594,6809.837183472,6809.833624131,6608178.0
595,6809.870519505,6809.869271128,6608212.0
596,6809.903665152,6809.899645318,6608245.0
597,6809.936954303,6809.930777153,6608278.0
598,6809.971362295,6809.966541852,6608311.0
599,6810.005324324,6810.002406651,6608345.0
600,6810.036530653,6810.033025876,6608378.0
601,6810.069809775,6810.068526262,6608411.0
602,6810.102967293,6810.098875759,6608444.0
603,6810.135861983,6810.134224486,6608477.0
604,6810.16947879,6810.164526602,6608511.0
605,6810.202595654,6810.200245811,6608544.0
606,6810.235756667,6810.230903363,6608577.0
607,6810.269061077,6810.266838417,6608610.0
608,6810.302247327,6810.297746444,6608644.0
609,6810.335516121,6810.333072732,6608677.0
610,6810.368710856,6810.36845029,6608710.0
611,6810.411537138,6810.408901341,6608743.0
612,6810.437273362,6810.434183178,6608776.0
613,6810.468555596,6810.464633034,6608810.0
614,6810.501624028,6810.500699865,6608843.0
615,6810.53486344,6810.531857309,6608876.0
616,6810.568088577,6810.567912406,6608909.0
617,6810.601407119,6810.598232391,6608943.0
618,6810.635930241,6810.633935092,6608976.0
619,6810.668150621,6810.664326677,6609009.0
620,6810.702617534,6810.70003555,6609042.0
621,6810.735938201,6810.731809198,6609076.0
622,6810.767390052,6810.763161225,6609109.0
623,6810.800636508,6810.798466073,6609142.0
624,6810.834234614,6810.833883445,6609175.0
625,6810.867691879,6810.864194712,6609208.0
626,6810.900375926,6810.899579418,6609242.0
627,6810.933612575,6810.930500334,6609275.0
628,6810.966776211,6810.962145977,6609308.0
629,6810.999991705,6810.99737957,6609341.0
630,6811.033318998,6811.032714662,6609375.0
631,6811.066470594,6811.063065241,6609408.0
632,6811.099975496,6811.098428508,6609441.0
633,6811.132948944,6811.128757429,6609474.0
