index,timestamp
0,5481.102211176
1,5481.202211176001
2,5481.302211176001
3,5481.4022111760005
4,5481.502211176001
5,5481.602211176
6,5481.702211176001
7,5481.802211176001
8,5481.9022111760005
9,5482.002211176001
10,5482.102211176
11,5482.202211176001
12,5482.302211176001
13,5482.4022111760005
14,5482.502211176001
15,5482.602211176
16,5482.702211176001
17,5482.802211176001
18,5482.9022111760005
19,5483.002211176001
20,5483.102211176
21,5483.202211176001
22,5483.302211176001
23,5483.4022111760005
24,5483.502211176001
25,5483.602211176
26,5483.702211176001
27,5483.802211176001
28,5483.9022111760005
29,5484.002211176001
30,5484.102211176
31,5484.202211176001
32,5484.302211176001
33,5484.4022111760005
34,5484.502211176001
35,5484.602211176
36,5484.702211176001
37,5484.802211176001
38,5484.9022111760005
39,5485.002211176001
40,5485.102211176
41,5485.202211176001
42,5485.302211176001
43,5485.4022111760005
44,5485.502211176001
45,5485.602211176
46,5485.702211176001
47,5485.802211176001
48,5485.9022111760005
49,5486.002211176001
50,5486.102211176
51,5486.202211176001
52,5486.302211176001
53,5486.4022111760005
54,5486.502211176001
55,5486.602211176
56,5486.702211176001
57,5486.802211176001
58,5486.9022111760005
59,5487.002211176001
60,5487.102211176
61,5487.202211176001
62,5487.302211176001
63,5487.4022111760005
64,5487.502211176001
65,5487.602211176
66,5487.702211176001
67,5487.802211176001
68,5487.9022111760005
69,5488.002211176001
70,5488.102211176
71,5488.202211176001
72,5488.302211176001
73,5488.4022111760005
74,5488.502211176001
75,5488.602211176
76,5488.702211176001
77,5488.802211176001
78,5488.9022111760005
79,5489.002211176001
80,5489.102211176
81,5489.202211176001
82,5489.302211176001
83,5489.4022111760005
84,5489.502211176001
85,5489.602211176
86,5489.702211176001
87,5489.802211176001
88,5489.9022111760005
89,5490.002211176001
90,5490.102211176
91,5490.202211176001
92,5490.302211176001
93,5490.4022111760005
94,5490.502211176001
95,5490.602211176
96,5490.702211176001
97,5490.802211176001
98,5490.9022111760005
99,5491.002211176001
100,5491.102211176
101,5491.202211176001
102,5491.302211176001
103,5491.4022111760005
104,5491.502211176001
105,5491.602211176
106,5491.702211176001
107,5491.802211176001
108,5491.9022111760005
109,5492.002211176001
110,5492.102211176
111,5492.202211176001
112,5492.302211176001
113,5492.4022111760005
114,5492.502211176001
115,5492.602211176
116,5492.702211176001
117,5492.802211176001
118,5492.9022111760005
119,5493.002211176001
120,5493.102211176
121,5493.202211176001
122,5493.302211176001
123,5493.4022111760005
124,5493.502211176001
125,5493.602211176
126,5493.702211176001
127,5493.802211176001
128,5493.9022111760005
129,5494.002211176001
130,5494.102211176
131,5494.202211176001
132,5494.302211176001
133,5494.4022111760005
134,5494.502211176001
135,5494.602211176
136,5494.702211176001
137,5494.802211176001
138,5494.9022111760005
139,5495.002211176001
140,5495.102211176
141,5495.202211176001
142,5495.302211176001
143,5495.4022111760005
144,5495.502211176001
145,5495.602211176
146,5495.702211176001
147,5495.802211176001
148,5495.9022111760005
149,5496.002211176001
150,5496.102211176
151,5496.202211176001
152,5496.302211176001
153,5496.4022111760005
154,5496.502211176001
155,5496.602211176
156,5496.702211176001
157,5496.802211176001
158,5496.9022111760005
159,5497.002211176001
160,5497.102211176
161,5497.202211176001
162,5497.302211176001
163,5497.4022111760005
164,5497.502211176001
165,5497.602211176
166,5497.702211176001
167,5497.802211176001
168,5497.9022111760005
169,5498.002211176001
170,5498.102211176
171,5498.202211176001
172,5498.302211176001
173,5498.4022111760005
174,5498.502211176001
175,5498.602211176
176,5498.702211176001
177,5498.802211176001
178,5498.9022111760005
179,5499.002211176001
180,5499.102211176
181,5499.202211176001
182,5499.302211176001
183,5499.4022111760005
184,5499.502211176001
185,5499.602211176
186,5499.702211176001
187,5499.802211176001
188,5499.9022111760005
189,5500.002211176001
190,5500.102211176
191,5500.202211176001
192,5500.302211176001
193,5500.4022111760005
194,5500.502211176001
195,5500.602211176
196,5500.702211176001
197,5500.802211176001
198,5500.9022111760005
199,5501.002211176001
