index,align_timestamp,robot_timestamp,capture_time
71,5403.866748559,5403.862347704,5389891.0
72,5403.901856411,5403.897863944,5389924.0
73,5403.932518134,5403.928362159,5389957.0
74,5403.9657668,5403.963737986,5389991.0
75,5403.999055202,5403.995277048,5390024.0
76,5404.033110315,5404.032018372,5390057.0
77,5404.065457055,5404.062421247,5390090.0
78,5404.10037994,5404.097969478,5390124.0
79,5404.134120021,5404.133446194,5390157.0
80,5404.165389536,5404.16397722,5390190.0
81,5404.198387491,5404.194367022,5390223.0
82,5404.233295107,5404.229881348,5390257.0
83,5404.265549394,5404.26544604,5390290.0
84,5404.299676753,5404.295798461,5390323.0
85,5404.33310112,5404.331354766,5390356.0
86,5404.366005229,5404.361795563,5390390.0
87,5404.398867559,5404.397272389,5390423.0
88,5404.433744236,5404.432749155,5390456.0
89,5404.466188471,5404.463234196,5390489.0
90,5404.497570397,5404.493765363,5390522.0
91,5404.531139857,5404.529182286,5390556.0
92,5404.573529692,5404.570682328,5390589.0
93,5404.59800389,5404.596063652,5390622.0
94,5404.634200469,5404.63145669,5390655.0
95,5404.664570714,5404.661880736,5390689.0
96,5404.698333587,5404.697336011,5390722.0
97,5404.730969782,5404.727773783,5390755.0
98,5404.765970533,5404.763241592,5390788.0
99,5404.797386233,5404.79366685,5390822.0
100,5404.831872256,5404.829465371,5390855.0
101,5404.863111044,5404.859739585,5390888.0
102,5404.896959969,5404.895246548,5390921.0
103,5404.929560457,5404.925744382,5390955.0
104,5404.962835353,5404.961088839,5390988.0
105,5404.998473182,5404.996710928,5391021.0
106,5405.02933971,5405.027184938,5391054.0
107,5405.062560804,5405.057454934,5391088.0
108,5405.095891245,5405.092987775,5391121.0
109,5405.129027079,5405.128481032,5391154.0
110,5405.162226353,5405.158859733,5391187.0
111,5405.197062725,5405.194739096,5391220.0
112,5405.231271777,5405.22999682,5391254.0
113,5405.261925134,5405.260516135,5391287.0
114,5405.296183319,5405.291812621,5391320.0
115,5405.328943377,5405.327772695,5391353.0
116,5405.36170643,5405.35806843,5391387.0
117,5405.394861541,5405.393273255,5391420.0
118,5405.431055125,5405.428853044,5391453.0
119,5405.461429567,5405.459459944,5391486.0
120,5405.494582343,5405.489914687,5391520.0
121,5405.530260448,5405.525590117,5391553.0
122,5405.561638487,5405.561006189,5391586.0
123,5405.59426782,5405.591429503,5391619.0
124,5405.629069015,5405.627392233,5391653.0
125,5405.660810197,5405.657589361,5391686.0
126,5405.694013489,5405.693015913,5391719.0
127,5405.727274499,5405.723528866,5391752.0
128,5405.770528578,5405.769073562,5391786.0
129,5405.794672786,5405.794574281,5391819.0
130,5405.828754108,5405.825145984,5391852.0
131,5405.860509988,5405.855590538,5391885.0
132,5405.893515267,5405.891041395,5391918.0
133,5405.926720532,5405.926573265,5391952.0
134,5405.967643919,5405.966989058,5391985.0
135,5405.994686156,5405.992378236,5392018.0
136,5406.029160577,5406.027935073,5392051.0
137,5406.060572911,5406.058517456,5392085.0
138,5406.096531643,5406.093751927,5392118.0
139,5406.126634585,5406.124635296,5392151.0
140,5406.167796741,5406.165089982,5392184.0
141,5406.193991144,5406.190494489,5392218.0
142,5406.227693714,5406.226318579,5392251.0
143,5406.259779284,5406.256812866,5392284.0
144,5406.293690987,5406.292185547,5392317.0
145,5406.326462336,5406.322547575,5392351.0
146,5406.360642625,5406.358105574,5392384.0
147,5406.392590485,5406.388474927,5392417.0
148,5406.426372585,5406.424038857,5392450.0
149,5406.459293575,5406.45461025,5392484.0
150,5406.493141479,5406.490109348,5392517.0
151,5406.52629176,5406.525768647,5392550.0
152,5406.55962703,5406.556189957,5392583.0
153,5406.592058961,5406.591789444,5392617.0
154,5406.627025067,5406.622147826,5392650.0
155,5406.65858615,5406.657686749,5392683.0
156,5406.692174345,5406.688165608,5392716.0
157,5406.724911751,5406.723613189,5392749.0
158,5406.759045592,5406.754126242,5392783.0
159,5406.791473024,5406.789675685,5392816.0
160,5406.825328291,5406.82518951,5392849.0
161,5406.858670844,5406.855568251,5392882.0
162,5406.891808713,5406.891121821,5392916.0
163,5406.924492648,5406.921680229,5392949.0
164,5406.956737427,5406.951916231,5392982.0
165,5406.990857051,5406.987404489,5393015.0
166,5407.024917213,5407.022808398,5393049.0
167,5407.057507973,5407.053277819,5393082.0
168,5407.091544391,5407.089040613,5393115.0
169,5407.125031866,5407.124738334,5393148.0
170,5407.157673942,5407.155215911,5393182.0
171,5407.19092872,5407.185778066,5393215.0
172,5407.224050629,5407.221581236,5393248.0
173,5407.255814464,5407.252457522,5393281.0
174,5407.291190871,5407.28775463,5393315.0
175,5407.323282412,5407.318429737,5393348.0
176,5407.357334018,5407.353625515,5393381.0
177,5407.390121578,5407.389433233,5393414.0
178,5407.423810532,5407.41975121,5393447.0
179,5407.45692162,5407.455276487,5393481.0
180,5407.490314969,5407.485790872,5393514.0
181,5407.522638536,5407.521355243,5393547.0
182,5407.556745406,5407.556725218,5393580.0
183,5407.589524059,5407.587303314,5393614.0
184,5407.623108597,5407.622799616,5393647.0
185,5407.65561066,5407.653015891,5393680.0
186,5407.689566076,5407.688516873,5393713.0
187,5407.721970184,5407.719067987,5393747.0
188,5407.755967599,5407.755245271,5393780.0
189,5407.788615947,5407.785611397,5393813.0
190,5407.822704753,5407.821164306,5393846.0
191,5407.85512392,5407.851589725,5393879.0
192,5407.890285062,5407.887286144,5393913.0
193,5407.921498893,5407.917529329,5393946.0
194,5407.953675213,5407.952873436,5393979.0
195,5407.988835544,5407.985334852,5394012.0
196,5408.02213132,5408.020856112,5394046.0
197,5408.05573805,5408.054937715,5394079.0
198,5408.089497336,5408.085197301,5394112.0
199,5408.120844267,5408.11571374,5394145.0
200,5408.155146395,5408.151407434,5394179.0
201,5408.187316082,5408.186530135,5394212.0
202,5408.221409748,5408.216987072,5394245.0
203,5408.25391706,5408.252423222,5394278.0
204,5408.287845345,5408.282830836,5394312.0
205,5408.320479035,5408.318371122,5394345.0
206,5408.354127343,5408.353922127,5394378.0
207,5408.386671044,5408.384545999,5394411.0
208,5408.421321617,5408.419844199,5394444.0
209,5408.452541028,5408.450475084,5394478.0
210,5408.487246354,5408.485848305,5394511.0
211,5408.519866949,5408.516320371,5394544.0
212,5408.553705585,5408.551730602,5394577.0
213,5408.586751661,5408.582140551,5394611.0
214,5408.620692138,5408.617596478,5394644.0
215,5408.653832361,5408.653320669,5394677.0
216,5408.686643585,5408.683517177,5394710.0
217,5408.719975649,5408.719402691,5394744.0
218,5408.751809335,5408.749837377,5394777.0
219,5408.785953756,5408.785247989,5394810.0
220,5408.81999905,5408.815753076,5394843.0
221,5408.851950087,5408.851199225,5394877.0
222,5408.88593103,5408.881593074,5394910.0
223,5408.918507864,5408.917319139,5394943.0
224,5408.952280265,5408.947733245,5394976.0
225,5408.984868811,5408.983193531,5395010.0
226,5409.019233365,5409.018683742,5395043.0
227,5409.050500075,5409.049367476,5395076.0
228,5409.083553745,5409.079805407,5395109.0
229,5409.116846084,5409.115387031,5395142.0
230,5409.1501261,5409.145651767,5395176.0
231,5409.18348855,5409.181154622,5395209.0
232,5409.216748187,5409.213046858,5395242.0
233,5409.251015329,5409.248687141,5395275.0
234,5409.283163286,5409.278999788,5395309.0
235,5409.316702218,5409.314891253,5395342.0
236,5409.357518334,5409.355390273,5395375.0
237,5409.382798367,5409.380808326,5395408.0
238,5409.416225189,5409.411544638,5395442.0
239,5409.44961962,5409.446829483,5395475.0
240,5409.484539439,5409.482318693,5395508.0
241,5409.516829483,5409.512646808,5395541.0
242,5409.549581676,5409.54810023,5395575.0
243,5409.583076125,5409.578532231,5395608.0
244,5409.615690278,5409.614075883,5395641.0
245,5409.657452943,5409.654618925,5395674.0
246,5409.681889561,5409.680172502,5395707.0
247,5409.716712167,5409.715792297,5395741.0
248,5409.748635932,5409.746362718,5395774.0
249,5409.782479167,5409.781831339,5395807.0
250,5409.815256868,5409.812332169,5395840.0
251,5409.848143103,5409.847692736,5395874.0
252,5409.882300659,5409.878103056,5395907.0
253,5409.914886639,5409.913798493,5395940.0
254,5409.948223362,5409.944246664,5395973.0
255,5409.981031921,5409.979767884,5396007.0
256,5410.014298421,5410.010417293,5396040.0
257,5410.047522792,5410.045943232,5396073.0
258,5410.082428865,5410.081381095,5396106.0
259,5410.115045072,5410.112906461,5396140.0
260,5410.147240238,5410.143329525,5396173.0
261,5410.181759053,5410.181116785,5396206.0
262,5410.213616874,5410.210061048,5396239.0
263,5410.247212052,5410.245733813,5396273.0
264,5410.280082298,5410.276315034,5396306.0
265,5410.314115499,5410.311983901,5396339.0
266,5410.346952772,5410.342000721,5396372.0
267,5410.379905493,5410.377427243,5396405.0
268,5410.413098885,5410.412921953,5396439.0
269,5410.446435968,5410.443329427,5396472.0
270,5410.481328375,5410.478763964,5396505.0
271,5410.513849224,5410.509525354,5396538.0
272,5410.546126434,5410.544895179,5396572.0
273,5410.579361835,5410.576201353,5396605.0
274,5410.612609149,5410.611693588,5396638.0
275,5410.645612184,5410.6423283,5396671.0
276,5410.679039667,5410.677845993,5396705.0
277,5410.712227579,5410.708356631,5396738.0
278,5410.745422495,5410.743729672,5396771.0
279,5410.779765609,5410.77938301,5396804.0
280,5410.813638279,5410.809992735,5396838.0
281,5410.845288951,5410.840468638,5396871.0
282,5410.878753063,5410.8758851,5396904.0
283,5410.912098842,5410.911497361,5396937.0
284,5410.945061361,5410.941778047,5396971.0
285,5410.978138194,5410.977186986,5397004.0
286,5411.011714667,5411.007745695,5397037.0
287,5411.044537654,5411.043101243,5397070.0
288,5411.077823169,5411.073516732,5397103.0
289,5411.111363034,5411.109162656,5397137.0
290,5411.144347954,5411.139785566,5397170.0
291,5411.187873214,5411.185542301,5397203.0
292,5411.217780858,5411.216160031,5397236.0
293,5411.247150612,5411.246656062,5397270.0
294,5411.300215919,5411.297298022,5397303.0
295,5411.310487502,5411.307766847,5397336.0
296,5411.345591708,5411.343003441,5397369.0
297,5411.378695081,5411.378415085,5397403.0
298,5411.410601815,5411.408898813,5397436.0
299,5411.443533706,5411.439923007,5397469.0
300,5411.478587386,5411.475518726,5397502.0
301,5411.511350029,5411.511146687,5397536.0
302,5411.544883371,5411.541344597,5397569.0
303,5411.577583556,5411.576818888,5397602.0
304,5411.611601559,5411.607413495,5397635.0
305,5411.642795232,5411.642744978,5397669.0
306,5411.677671589,5411.67315144,5397702.0
307,5411.710905228,5411.708942157,5397735.0
308,5411.744459429,5411.744305379,5397768.0
309,5411.77686511,5411.774794757,5397802.0
310,5411.811125359,5411.810400466,5397835.0
311,5411.842422737,5411.840817138,5397868.0
312,5411.877134164,5411.876487167,5397901.0
313,5411.910226146,5411.906715264,5397934.0
314,5411.943933465,5411.942248166,5397968.0
315,5411.976185708,5411.972546946,5398001.0
316,5412.01095844,5412.008202709,5398034.0
317,5412.042790343,5412.038411239,5398067.0
318,5412.076680636,5412.07405554,5398101.0
319,5412.109694381,5412.104549878,5398134.0
320,5412.143309416,5412.140146369,5398167.0
321,5412.174592988,5412.170636378,5398200.0
322,5412.209251485,5412.206558602,5398234.0
323,5412.242127331,5412.241844289,5398267.0
324,5412.274389322,5412.272121198,5398300.0
325,5412.30794155,5412.307745802,5398333.0
326,5412.347192202,5412.343089337,5398367.0
327,5412.375207168,5412.373671801,5398400.0
328,5412.407553768,5412.40420406,5398433.0
329,5412.440465471,5412.439803507,5398466.0
330,5412.475427319,5412.47537981,5398499.0
331,5412.508169694,5412.505909985,5398533.0
332,5412.541962554,5412.54129604,5398566.0
333,5412.574990956,5412.571672126,5398599.0
334,5412.608868305,5412.607144083,5398632.0
335,5412.640008196,5412.637593626,5398666.0
336,5412.674906595,5412.673084689,5398699.0
337,5412.708844197,5412.703566253,5398732.0
338,5412.741470163,5412.739193582,5398765.0
339,5412.774259686,5412.769711224,5398799.0
340,5412.808562695,5412.805338533,5398832.0
341,5412.840423242,5412.835923331,5398865.0
342,5412.874144717,5412.871312252,5398898.0
343,5412.907715429,5412.90705625,5398931.0
344,5412.940846174,5412.93745094,5398965.0
345,5412.973166425,5412.972701732,5398998.0
346,5413.007916836,5413.003368524,5399031.0
347,5413.039725925,5413.038769487,5399064.0
348,5413.073559462,5413.069254197,5399098.0
349,5413.106788251,5413.104983187,5399131.0
350,5413.140447139,5413.13566115,5399164.0
351,5413.172617308,5413.170984728,5399197.0
352,5413.207037507,5413.206527248,5399231.0
353,5413.240054618,5413.237479176,5399264.0
354,5413.272981069,5413.269046872,5399297.0
355,5413.305794487,5413.304468063,5399330.0
356,5413.340337277,5413.340145807,5399364.0
357,5413.372104839,5413.370676644,5399397.0
358,5413.406333358,5413.406190309,5399430.0
359,5413.43884553,5413.436478359,5399463.0
360,5413.472279214,5413.471966797,5399496.0
361,5413.505375074,5413.502462367,5399530.0
362,5413.539170228,5413.537865034,5399563.0
363,5413.572229569,5413.568341428,5399596.0
364,5413.606381904,5413.603971412,5399629.0
365,5413.637961573,5413.634399094,5399663.0
366,5413.672211763,5413.670043766,5399696.0
367,5413.705843149,5413.705520632,5399729.0
368,5413.738282704,5413.735843267,5399762.0
369,5413.771198385,5413.766313379,5399796.0
370,5413.804986375,5413.801819771,5399829.0
371,5413.83754777,5413.837363483,5399862.0
372,5413.871442301,5413.867743877,5399895.0
373,5413.904126115,5413.903313658,5399929.0
374,5413.937635482,5413.933667221,5399962.0
375,5413.970412301,5413.969503513,5399995.0
376,5414.004259113,5413.999736509,5400028.0
377,5414.036685022,5414.035434822,5400061.0
378,5414.070486268,5414.065851954,5400095.0
379,5414.103417959,5414.101338258,5400128.0
380,5414.137379586,5414.137178688,5400161.0
381,5414.169591233,5414.16730304,5400194.0
382,5414.203496374,5414.202976145,5400228.0
383,5414.236637598,5414.233619694,5400261.0
384,5414.270509006,5414.268870866,5400294.0
385,5414.302661942,5414.299675356,5400327.0
386,5414.336694272,5414.335369752,5400361.0
387,5414.369210952,5414.365888255,5400394.0
388,5414.403963086,5414.40132217,5400427.0
389,5414.435636521,5414.431660956,5400460.0
390,5414.470136901,5414.467185592,5400494.0
391,5414.501961871,5414.497718913,5400527.0
392,5414.536120218,5414.533236956,5400560.0
393,5414.568830813,5414.563716967,5400593.0
394,5414.60269705,5414.599454994,5400626.0
395,5414.633928053,5414.629920448,5400660.0
396,5414.669217267,5414.665220852,5400693.0
397,5414.701812585,5414.700835417,5400726.0
398,5414.736686087,5414.734115814,5400759.0
399,5414.768681176,5414.76408289,5400793.0
400,5414.802290471,5414.799975488,5400826.0
401,5414.834394636,5414.830157639,5400859.0
402,5414.868204798,5414.865606563,5400892.0
403,5414.901476077,5414.901128193,5400926.0
404,5414.934683065,5414.931722789,5400959.0
405,5414.967325712,5414.96709568,5400992.0
406,5415.001375415,5414.997467728,5401025.0
407,5415.034297949,5415.032965363,5401059.0
408,5415.067716224,5415.063582482,5401092.0
409,5415.100185686,5415.099094404,5401125.0
410,5415.134814818,5415.134665337,5401158.0
411,5415.16675253,5415.165076578,5401192.0
412,5415.200661418,5415.200612646,5401225.0
413,5415.234263549,5415.231147981,5401258.0
414,5415.267270822,5415.266619868,5401291.0
415,5415.299656496,5415.297108515,5401324.0
416,5415.33444614,5415.332474242,5401358.0
417,5415.366834519,5415.362873391,5401391.0
418,5415.400413096,5415.398339417,5401424.0
419,5415.433241793,5415.428865895,5401457.0
420,5415.46674069,5415.464451515,5401491.0
421,5415.499463958,5415.495771506,5401524.0
422,5415.533053476,5415.531450272,5401557.0
423,5415.565693228,5415.561802592,5401590.0
424,5415.599986328,5415.597173159,5401624.0
425,5415.632097095,5415.627662647,5401657.0
426,5415.666124406,5415.663295577,5401690.0
427,5415.698641427,5415.698607082,5401723.0
428,5415.732641366,5415.72927716,5401757.0
429,5415.764977878,5415.764880655,5401790.0
430,5415.799394881,5415.795248425,5401823.0
431,5415.8318739,5415.83086854,5401856.0
432,5415.865250077,5415.86123103,5401889.0
433,5415.898778159,5415.896725349,5401923.0
434,5415.93204009,5415.927195191,5401956.0
435,5415.964315146,5415.962654273,5401989.0
436,5415.999105352,5415.998239263,5402022.0
437,5416.030523306,5416.030155735,5402056.0
438,5416.064862984,5416.060535387,5402089.0
439,5416.097326093,5416.095981986,5402122.0
440,5416.131338476,5416.126455465,5402155.0
441,5416.163870265,5416.162121076,5402189.0
442,5416.197938733,5416.197648016,5402222.0
443,5416.229373038,5416.228217736,5402255.0
444,5416.264659556,5416.263942939,5402288.0
445,5416.296782126,5416.294431526,5402322.0
446,5416.330919393,5416.330210751,5402355.0
447,5416.363453145,5416.360644394,5402388.0
448,5416.397005774,5416.395991717,5402421.0
449,5416.429731707,5416.426478701,5402455.0
450,5416.463927314,5416.461921673,5402488.0
451,5416.496185168,5416.492546046,5402521.0
452,5416.530528723,5416.52796887,5402554.0
453,5416.562928334,5416.558296895,5402587.0
454,5416.596860656,5416.594089926,5402621.0
455,5416.630097039,5416.629714119,5402654.0
456,5416.663575488,5416.66028974,5402687.0
457,5416.695662991,5416.690823141,5402720.0
458,5416.729594021,5416.726375249,5402754.0
459,5416.761992709,5416.756981216,5402787.0
460,5416.795771102,5416.792272814,5402820.0
461,5416.82762174,5416.822955546,5402853.0
462,5416.862296728,5416.858199765,5402887.0
463,5416.895171312,5416.893668977,5402920.0
464,5416.929294082,5416.924504576,5402953.0
465,5416.961692289,5416.960251841,5402986.0
466,5416.995602159,5416.990414675,5403020.0
467,5417.028057304,5417.026178711,5403053.0
468,5417.061806071,5417.061468957,5403086.0
469,5417.09430652,5417.092167619,5403119.0
470,5417.129076718,5417.127637792,5403152.0
471,5417.160808402,5417.158064683,5403186.0
472,5417.194548934,5417.193614056,5403219.0
473,5417.227523996,5417.22427145,5403252.0
474,5417.264536299,5417.262193835,5403285.0
475,5417.293815402,5417.292118682,5403319.0
476,5417.327858062,5417.32753815,5403352.0
477,5417.360740059,5417.358344394,5403385.0
478,5417.394319497,5417.393458719,5403418.0
479,5417.425782276,5417.424668371,5403452.0
480,5417.461017989,5417.460297264,5403485.0
481,5417.493195181,5417.490597747,5403518.0
482,5417.52743994,5417.526255253,5403551.0
483,5417.559656246,5417.556631629,5403585.0
484,5417.594517044,5417.592061286,5403618.0
485,5417.626166103,5417.622536037,5403651.0
486,5417.660772462,5417.657921041,5403684.0
487,5417.692765688,5417.688601598,5403718.0
488,5417.725214,5417.723811513,5403751.0
489,5417.768243066,5417.764664207,5403784.0
490,5417.791344433,5417.790181477,5403817.0
491,5417.824603549,5417.820569595,5403850.0
492,5417.85795025,5417.856110231,5403884.0
493,5417.890993421,5417.886447122,5403917.0
494,5417.924540779,5417.921938065,5403950.0
495,5417.957751735,5417.957518797,5403983.0
496,5417.990813129,5417.987844698,5404017.0
497,5418.0241491,5418.023389942,5404050.0
498,5418.057345739,5418.053806093,5404083.0
499,5418.090449884,5418.089419697,5404116.0
500,5418.123685275,5418.120115323,5404150.0
501,5418.157291003,5418.155736711,5404183.0
502,5418.190160677,5418.186219587,5404216.0
503,5418.223523809,5418.221734485,5404249.0
504,5418.25698233,5418.252117062,5404283.0
505,5418.290022345,5418.287603336,5404316.0
506,5418.334342739,5418.333236038,5404349.0
507,5418.356268295,5418.353783924,5404382.0
508,5418.389870607,5418.389312287,5404416.0
509,5418.423354125,5418.419923785,5404449.0
510,5418.458070842,5418.455415459,5404482.0
511,5418.489435246,5418.485811161,5404515.0
512,5418.523550953,5418.521449571,5404548.0
513,5418.555765585,5418.551794819,5404582.0
514,5418.591185925,5418.587261005,5404615.0
515,5418.623386501,5418.622794578,5404648.0
516,5418.657162409,5418.653221729,5404681.0
517,5418.68982315,5418.688719575,5404715.0
518,5418.723942363,5418.71951564,5404748.0
519,5418.756198213,5418.75514358,5404781.0
520,5418.79043603,5418.785571213,5404814.0
521,5418.8235696,5418.821015848,5404848.0
522,5418.856477255,5418.851378458,5404881.0
523,5418.889185917,5418.886902123,5404914.0
524,5418.921481321,5418.917350293,5404947.0
525,5418.954610964,5418.952769441,5404981.0
526,5418.988378957,5418.98331244,5405014.0
527,5419.021483062,5419.018955649,5405047.0
528,5419.056086466,5419.05440267,5405080.0
529,5419.0877866,5419.085645274,5405113.0
530,5419.12692413,5419.126338408,5405147.0
531,5419.154098154,5419.151611779,5405180.0
532,5419.197478061,5419.19715336,5405213.0
533,5419.229169359,5419.227589058,5405246.0
534,5419.253666651,5419.253015356,5405280.0
535,5419.287016197,5419.283367446,5405313.0
536,5419.320122997,5419.319253121,5405346.0
537,5419.354409575,5419.349829914,5405379.0
538,5419.386650126,5419.38503024,5405413.0
539,5419.420336446,5419.415721408,5405446.0
540,5419.453123334,5419.451134825,5405479.0
541,5419.48628638,5419.48148937,5405512.0
542,5419.519643781,5419.517063158,5405546.0
543,5419.552845168,5419.552519336,5405579.0
544,5419.586004146,5419.582909087,5405612.0
545,5419.619659217,5419.618375373,5405645.0
546,5419.653699202,5419.64888008,5405678.0
547,5419.685737362,5419.684878066,5405712.0
548,5419.720096737,5419.715611524,5405745.0
549,5419.753316009,5419.750807051,5405778.0
550,5419.788049838,5419.787626983,5405811.0
551,5419.819616391,5419.818277965,5405845.0
552,5419.851963573,5419.848508046,5405878.0
553,5419.885252325,5419.883785046,5405911.0
554,5419.918533934,5419.914261661,5405944.0
555,5419.952498056,5419.949749998,5405978.0
556,5419.985960524,5419.985394881,5406011.0
557,5420.019285053,5420.015694282,5406044.0
558,5420.051367267,5420.046265274,5406077.0
559,5420.084582681,5420.081756256,5406111.0
560,5420.118190052,5420.117071789,5406144.0
561,5420.151157149,5420.147701512,5406177.0
562,5420.184375469,5420.182904282,5406210.0
563,5420.217722861,5420.213450327,5406244.0
564,5420.251076755,5420.250304433,5406277.0
565,5420.28421272,5420.280682102,5406310.0
566,5420.318435579,5420.316142397,5406343.0
567,5420.350451117,5420.346524834,5406377.0
568,5420.384599174,5420.382197849,5406410.0
569,5420.417111015,5420.412590145,5406443.0
570,5420.450299439,5420.448021606,5406476.0
571,5420.484474848,5420.483376693,5406509.0
572,5420.516632834,5420.513892882,5406543.0
573,5420.551426956,5420.549655526,5406576.0
574,5420.585712963,5420.585120489,5406609.0
575,5420.617091824,5420.615752346,5406642.0
576,5420.649815514,5420.646147417,5406676.0
577,5420.682782902,5420.681586752,5406709.0
578,5420.716607321,5420.71208608,5406742.0
579,5420.749592923,5420.747711325,5406775.0
580,5420.782577202,5420.7780446,5406809.0
581,5420.816316301,5420.813827692,5406842.0
582,5420.849816982,5420.849225369,5406875.0
583,5420.882297283,5420.879935432,5406908.0
584,5420.916637352,5420.915273598,5406941.0
585,5420.949062711,5420.94570618,5406975.0
586,5420.983029828,5420.981192343,5407008.0
587,5421.015545396,5421.011818359,5407041.0
588,5421.048402938,5421.047103294,5407074.0
589,5421.082402416,5421.077727376,5407108.0
590,5421.114969641,5421.113044552,5407141.0
591,5421.148355376,5421.14350743,5407174.0
592,5421.181467556,5421.179186336,5407207.0
593,5421.21512426,5421.214667591,5407241.0
594,5421.247873928,5421.245078852,5407274.0
595,5421.281034008,5421.280924773,5407307.0
596,5421.3249328,5421.321485889,5407340.0
597,5421.347552401,5421.346803382,5407374.0
598,5421.38070674,5421.377524156,5407407.0
599,5421.414619375,5421.412744139,5407440.0
600,5421.449223861,5421.448181571,5407473.0
601,5421.480454143,5421.478773182,5407506.0
602,5421.513646834,5421.509323485,5407540.0
603,5421.547565921,5421.544921198,5407573.0
604,5421.580282708,5421.575431075,5407606.0
605,5421.613578313,5421.610847267,5407639.0
606,5421.646919213,5421.646270182,5407673.0
607,5421.679831246,5421.67665262,5407706.0
608,5421.713357896,5421.712186383,5407739.0
609,5421.746590793,5421.742575182,5407772.0
610,5421.779665402,5421.778219563,5407806.0
